,T,INPs_perL,F,delta_INP_pos,delta_INP_neg
0,-15.12,0.11001459609,0.0196078431373,0.31918423246,0.109946759693
1,-17.09,0.222251858965,0.0392156862745,0.409588955545,0.200351482778
2,-18.5,0.336803454536,0.0588235294118,0.480043572126,0.270806099359
3,-18.57,0.453766838968,0.078431372549,0.540382494884,0.331145022117
4,-19.86,0.573245756862,0.0980392156863,0.594403369544,0.385165896777
5,-20.31,0.695350794189,0.117647058824,0.644050739258,0.434813266491
6,-20.35,0.820199993367,0.137254901961,0.690479767304,0.481242294537
7,-20.42,0.94791953906,0.156862745098,0.73444456745,0.525207094683
8,-20.8,1.07864452467,0.176470588235,0.776471182023,0.567233709257
9,-21.01,1.21251981122,0.196078431373,0.816945320164,0.607707847397
10,-21.03,1.34970099228,0.21568627451,0.85616118311,0.646923710343
11,-21.07,1.49035548108,0.235294117647,0.894350607826,0.685113135059
12,-21.11,1.63466373888,0.254901960784,0.931701452375,0.722463979609
13,-21.25,1.93503719038,0.294117647059,1.00448793957,0.795250466806
14,-21.3,2.09154206242,0.313725490196,1.04017095334,0.830933480573
15,-21.31,2.25258393393,0.333333333333,1.07552034781,0.866282875039
16,-21.46,2.41843372921,0.352941176471,1.11062764445,0.901390171683
17,-21.51,2.58938738847,0.372549019608,1.14557682697,0.936339354202
18,-21.53,2.76576904577,0.392156862745,1.18044634841,0.971208875639
19,-21.66,2.94793472812,0.411764705882,1.21531078407,1.0060733113
20,-21.68,3.13627668188,0.43137254902,1.25024224069,1.04100476793
21,-21.73,3.33122845861,0.450980392157,1.28531160406,1.07607413129
22,-21.85,3.53327092622,0.470588235294,1.32058968933,1.11135221656
23,-21.91,3.74293941502,0.490196078431,1.35614834763,1.14691087487
24,-21.95,3.96083226587,0.509803921569,1.39206157656,1.1828241038
25,-21.96,4.18762112431,0.529411764706,1.42840668085,1.21916920808
26,-21.97,4.42406342664,0.549019607843,1.46526553166,1.25602805889
27,-22.05,4.67101766314,0.56862745098,1.50272597911,1.29348850635
28,-22.08,4.92946219445,0.588235294118,1.54088348333,1.33164601057
29,-22.25,5.20051866206,0.607843137255,1.57984304606,1.37060557329
30,-22.31,5.48548140865,0.627450980392,1.6197215493,1.41048407653
31,-22.37,5.78585486016,0.647058823529,1.66065064398,1.45141317122
32,-22.49,6.44020505825,0.686274509804,1.74628388524,1.53704641248
33,-22.59,6.7987523979,0.705882352941,1.79136339383,1.58212592106
34,-23.01,7.18204612838,0.725490196078,1.83825836514,1.62902089237
35,-23.24,8.03843879409,0.764705882353,1.93870849333,1.72947102056
36,-23.39,8.52183533292,0.78431372549,1.99305051349,1.78381304072
37,-23.62,9.05133633183,0.803921568627,2.05083493159,1.84159745882
38,-23.73,9.63667252993,0.823529411765,2.11277859359,1.90354112082
39,-23.77,10.291022728,0.843137254902,2.17983804422,1.97060057145
40,-24.08,11.0328637982,0.862745098039,2.25333395181,2.04409647905
41,-24.37,11.8892564639,0.882352941176,2.33516933011,2.12593185734
42,-24.44,12.9021540016,0.901960784314,2.42824267177,2.219005199
43,-24.5,14.1418403978,0.921568627451,2.53731392695,2.32807645419
44,-24.51,15.7400741336,0.941176470588,2.6711001148,2.46186264204
45,-24.77,21.8434757374,0.980392156863,3.1280186966,2.91878122384
0,-9.66,0.0315085767206,0.0188679245283,0.0914383363396,0.0314894339775
1,-12.56,0.0636290085483,0.0377358490566,0.117318474684,0.0573695723221
2,-15.02,0.0963855296986,0.0566037735849,0.137475211262,0.0775263089001
