,0,1,2,3,4,5,6,7,8,start,end
32,-22.31,5.48548140865,0.627450980392,987.386653558,0.987386653558,7.10520295796,4.07499733212,1.6197215493,1.41048407653,2016-09-26 12:00:00,2016-09-26 15:00:00
33,-22.37,5.78585486016,0.647058823529,1041.45387483,1.04145387483,7.44650550414,4.33444168894,1.66065064398,1.45141317122,2016-09-26 12:00:00,2016-09-26 15:00:00
34,-22.49,6.44020505825,0.686274509804,1159.23691048,1.15923691048,8.18648894349,4.90315864577,1.74628388524,1.53704641248,2016-09-26 12:00:00,2016-09-26 15:00:00
35,-22.59,6.7987523979,0.705882352941,1223.77543162,1.22377543162,8.59011579173,5.21662647684,1.79136339383,1.58212592106,2016-09-26 12:00:00,2016-09-26 15:00:00
36,-23.01,7.18204612838,0.725490196078,1292.76830311,1.29276830311,9.02030449352,5.55302523601,1.83825836514,1.62902089237,2016-09-26 12:00:00,2016-09-26 15:00:00
37,-23.24,8.03843879409,0.764705882353,1446.91898294,1.44691898294,9.97714728742,6.30896777353,1.93870849333,1.72947102056,2016-09-26 12:00:00,2016-09-26 15:00:00
38,-23.39,8.52183533292,0.78431372549,1533.93035993,1.53393035993,10.5148858464,6.7380222922,1.99305051349,1.78381304072,2016-09-26 12:00:00,2016-09-26 15:00:00
39,-23.62,9.05133633183,0.803921568627,1629.24053973,1.62924053973,11.1021712634,7.20973887301,2.05083493159,1.84159745882,2016-09-26 12:00:00,2016-09-26 15:00:00
40,-23.73,9.63667252993,0.823529411765,1734.60105539,1.73460105539,11.7494511235,7.73313140911,2.11277859359,1.90354112082,2016-09-26 12:00:00,2016-09-26 15:00:00
41,-23.77,10.291022728,0.843137254902,1852.38409104,1.85238409104,12.4708607722,8.32042215658,2.17983804422,1.97060057145,2016-09-26 12:00:00,2016-09-26 15:00:00
42,-24.08,11.0328637982,0.862745098039,1985.91548367,1.98591548367,13.28619775,8.98876731912,2.25333395181,2.04409647905,2016-09-26 12:00:00,2016-09-26 15:00:00
43,-24.37,11.8892564639,0.882352941176,2140.0661635,2.1400661635,14.224425794,9.76332460653,2.33516933011,2.12593185734,2016-09-26 12:00:00,2016-09-26 15:00:00
44,-24.44,12.9021540016,0.901960784314,2322.38772029,2.32238772029,15.3303966734,10.6831488026,2.42824267177,2.219005199,2016-09-26 12:00:00,2016-09-26 15:00:00
45,-24.5,14.1418403978,0.921568627451,2545.5312716,2.5455312716,16.6791543248,11.8137639436,2.53731392695,2.32807645419,2016-09-26 12:00:00,2016-09-26 15:00:00
46,-24.51,15.7400741336,0.941176470588,2833.21334406,2.83321334406,18.4111742484,13.2782114916,2.6711001148,2.46186264204,2016-09-26 12:00:00,2016-09-26 15:00:00
47,-24.77,21.8434757374,0.980392156863,3931.82563272,3.93182563272,24.971494434,18.9246945135,3.1280186966,2.91878122384,2016-09-26 12:00:00,2016-09-26 15:00:00
48,,,,,,,,,,2016-09-26 12:11:00,2016-09-26 15:12:00
49,-9.66,0.0315085767206,0.0188679245283,19.0481949707,0.0190481949707,0.12294691306,1.91427430969e-05,0.0914383363396,0.0314894339775,2016-09-26 12:11:00,2016-09-26 15:12:00
50,-12.56,0.0636290085483,0.0377358490566,38.4662808278,0.0384662808278,0.180947483232,0.00625943622621,0.117318474684,0.0573695723221,2016-09-26 12:11:00,2016-09-26 15:12:00
51,-15.02,0.0963855296986,0.0566037735849,58.268908124,0.058268908124,0.233860740961,0.0188592207984,0.137475211262,0.0775263089001,2016-09-26 12:11:00,2016-09-26 15:12:00
52,-15.73,0.129803843321,0.0754716981132,78.4716154415,0.0784716154415,0.28453083299,0.0350257560153,0.154726989668,0.0947780873061,2016-09-26 12:11:00,2016-09-26 15:12:00
53,-16.73,0.163911242671,0.0943396226415,99.0909026442,0.0990909026442,0.334073418585,0.0536979691188,0.170162175914,0.110213273552,2016-09-26 12:11:00,2016-09-26 15:12:00
54,-17.91,0.198736745033,0.11320754717,120.144311842,0.120144311842,0.383074726387,0.0743476660408,0.184337981354,0.124389078992,2016-09-26 12:11:00,2016-09-26 15:12:00
55,-18.22,0.234311240055,0.132075471698,141.650517063,0.141650517063,0.431896559932,0.096674822541,0.197585319876,0.137636417514,2016-09-26 12:11:00,2016-09-26 15:12:00
56,-18.29,0.270667654385,0.150943396226,163.629423782,0.163629423782,0.480787762107,0.120496449025,0.210120107722,0.15017120536,2016-09-26 12:11:00,2016-09-26 15:12:00
57,-18.68,0.307841134803,0.169811320755,186.102279634,0.186102279634,0.529933977261,0.145697194708,0.222092842458,0.162143940095,2016-09-26 12:11:00,2016-09-26 15:12:00
58,-19.51,0.345869252421,0.188679245283,209.091797859,0.209091797859,0.579483002577,0.172204404627,0.233613750156,0.173664847794,2016-09-26 12:11:00,2016-09-26 15:12:00
59,-19.94,0.384792230901,0.207547169811,232.622295269,0.232622295269,0.629559009133,0.199974355031,0.244766778232,0.18481787587,2016-09-26 12:11:00,2016-09-26 15:12:00
60,-20.3,0.424653202183,0.22641509434,256.719846848,0.256719846848,0.680271148087,0.228984158641,0.255617945904,0.195669043542,2016-09-26 12:11:00,2016-09-26 15:12:00
61,-20.49,0.465498493794,0.245283018868,281.412459438,0.281412459438,0.731719103691,0.259226786259,0.266220609897,0.206271707535,2016-09-26 12:11:00,2016-09-26 15:12:00
62,-20.66,0.594458598121,0.301886792453,359.374000908,0.359374000908,0.891405484047,0.357460614556,0.296946885927,0.236997983565,2016-09-26 12:11:00,2016-09-26 15:12:00
63,-20.7,0.686379482024,0.339622641509,414.943852063,0.414943852063,1.00322566953,0.42948219688,0.316846187506,0.256897285144,2016-09-26 12:11:00,2016-09-26 15:12:00
64,-20.9,0.734329223767,0.358490566038,443.931388936,0.443931388936,1.06102654544,0.467580804453,0.326697321675,0.266748419313,2016-09-26 12:11:00,2016-09-26 15:12:00
65,-20.93,0.783710510612,0.377358490566,473.784352086,0.473784352086,1.12022234901,0.507147574577,0.336511838398,0.276562936036,2016-09-26 12:11:00,2016-09-26 15:12:00
66,-20.94,0.887128575557,0.415094339623,536.304709067,0.536304709067,1.24323914666,0.590966906816,0.356110571102,0.29616166874,2016-09-26 12:11:00,2016-09-26 15:12:00
67,-21.08,0.997446130224,0.452830188679,602.996083566,0.602996083566,1.37324076784,0.681600394972,0.375794637614,0.315845735252,2016-09-26 12:11:00,2016-09-26 15:12:00
68,-21.12,1.05549244612,0.471698113208,638.087403377,0.638087403377,1.44120729027,0.729726504327,0.385714844154,0.325765941792,2016-09-26 12:11:00,2016-09-26 15:12:00
69,-21.18,1.17807816775,0.509433962264,712.195375531,0.712195375531,1.58388367952,0.832221558336,0.405805511774,0.345856609412,2016-09-26 12:11:00,2016-09-26 15:12:00
70,-21.25,1.24295512073,0.528301886792,751.416088684,0.751416088684,1.65897048988,0.886888653939,0.416015369149,0.356066466787,2016-09-26 12:11:00,2016-09-26 15:12:00
71,-21.27,1.3104808337,0.547169811321,792.238083204,0.792238083204,1.73684369931,0.944066870451,0.42636286561,0.366413963248,2016-09-26 12:11:00,2016-09-26 15:12:00
72,-21.29,1.38088083108,0.566037735849,834.797697623,0.834797697623,1.81775155926,1.00395900527,0.436870728176,0.376921825814,2016-09-26 12:11:00,2016-09-26 15:12:00
73,-21.34,1.45441072583,0.584905660377,879.249460194,0.879249460194,1.90197427313,1.0667960809,0.447563547296,0.387614644934,2016-09-26 12:11:00,2016-09-26 15:12:00
74,-21.5,1.53136182193,0.603773584906,925.769475829,0.925769475829,1.9898300545,1.13284249172,0.458468232568,0.398519330206,2016-09-26 12:11:00,2016-09-26 15:12:00
75,-21.52,1.61206808482,0.622641509434,974.559639998,0.974559639998,2.08168264386,1.20240242815,0.469614559037,0.409665656675,2016-09-26 12:11:00,2016-09-26 15:12:00
76,-21.66,1.69691490122,0.641509433962,1025.85293439,1.02585293439,2.17795073566,1.27582796915,0.481035834432,0.42108693207,2016-09-26 12:11:00,2016-09-26 15:12:00
77,-21.7,1.88089881479,0.679245283019,1137.0785695,1.1370785695,2.38575813497,1.43598839698,0.504859320178,0.444910417816,2016-09-26 12:11:00,2016-09-26 15:12:00
78,-21.71,2.08793746063,0.716981132075,1262.24171245,1.26224171245,2.61825091482,1.6175729088,0.530313454189,0.470364551827,2016-09-26 12:11:00,2016-09-26 15:12:00
79,-21.76,2.20206203715,0.735849056604,1331.23458394,1.33123458394,2.74586759299,1.71820538366,0.543805555845,0.483856653483,2016-09-26 12:11:00,2016-09-26 15:12:00
80,-21.83,2.32464775878,0.754716981132,1405.34255609,1.40534255609,2.88256175482,1.82668266509,0.557913996048,0.497965093686,2016-09-26 12:11:00,2016-09-26 15:12:00
81,-21.93,2.60098031686,0.792452830189,1572.39664075,1.57239664075,3.18939172072,2.07251781536,0.588411403864,0.528462501502,2016-09-26 12:11:00,2016-09-26 15:12:00
82,-21.97,2.75863767585,0.811320754717,1667.70682056,1.66770682056,3.36372481283,2.21349944123,0.605087136977,0.545138234615,2016-09-26 12:11:00,2016-09-26 15:12:00
83,-22.03,2.93291980054,0.830188679245,1773.06733622,1.77306733622,3.55589563917,2.36989286427,0.62297583863,0.563026936268,2016-09-26 12:11:00,2016-09-26 15:12:00
84,-22.1,3.12775063994,0.849056603774,1890.85037187,1.89085037187,3.77010604727,2.54534413498,0.64235540733,0.582406504968,2016-09-26 12:11:00,2016-09-26 15:12:00
85,-22.12,3.34863162817,0.867924528302,2024.3817645,2.0243817645,4.01224129069,2.74497086802,0.66360966252,0.603660760157,2016-09-26 12:11:00,2016-09-26 15:12:00
86,-22.3,3.60362001575,0.88679245283,2178.53244432,2.17853244432,4.29091184001,2.97627709386,0.687291824258,0.627342921896,2016-09-26 12:11:00,2016-09-26 15:12:00
87,-22.38,3.90520726688,0.905660377358,2360.85400112,2.36085400112,4.61945197044,3.25091146568,0.71424470356,0.654295801198,2016-09-26 12:11:00,2016-09-26 15:12:00
88,-22.45,4.27432023097,0.924528301887,2583.99755243,2.58399755243,5.02017289273,3.58841647157,0.74585266176,0.685903759398,2016-09-26 12:11:00,2016-09-26 15:12:00
89,-22.67,4.75018960678,0.943396226415,2871.67962488,2.87167962488,5.53484101261,4.02548710332,0.784651405829,0.724702503467,2016-09-26 12:11:00,2016-09-26 15:12:00
90,-22.89,5.420889822,0.962264150943,3277.14473299,3.27714473299,6.25706076865,4.64466777771,0.836170946652,0.77622204429,2016-09-26 12:11:00,2016-09-26 15:12:00
91,-23.37,6.56745941303,0.981132075472,3970.29191355,3.97029191355,7.48480299047,5.71006473795,0.91734357744,0.857394675078,2016-09-26 12:11:00,2016-09-26 15:12:00
92,,,,,,,,,,2016-09-27 10:57:00,2016-09-27 14:26:00
93,-12.8,0.0278172160804,0.0192307692308,19.4180858571,0.0194180858571,0.108533291925,1.70235958251e-05,0.0807160758449,0.0278001924846,2016-09-27 10:57:00,2016-09-27 14:26:00
94,-12.96,0.0561853037752,0.0384615384615,39.2207131533,0.0392207131533,0.159754787797,0.00553170311399,0.103569484021,0.0506536006612,2016-09-27 10:57:00,2016-09-27 14:26:00
95,-13.39,0.0851265227499,0.0576923076923,59.4234204708,0.0594234204708,0.206500692217,0.0166682366426,0.121374169468,0.0684582861073,2016-09-27 10:57:00,2016-09-27 14:26:00
96,-14.01,0.114664509746,0.0769230769231,80.0427076735,0.0800427076735,0.251282097607,0.030962805246,0.136617587861,0.0837017045003,2016-09-27 10:57:00,2016-09-27 14:26:00
97,-14.3,0.144824394567,0.0961538461538,101.096116871,0.101096116871,0.295084684937,0.0474799875567,0.15026029037,0.0973444070102,2016-09-27 10:57:00,2016-09-27 14:26:00
98,-15.47,0.175632928534,0.115384615385,122.602322092,0.122602322092,0.338427010401,0.0657547300272,0.162794081867,0.109878198507,2016-09-27 10:57:00,2016-09-27 14:26:00
99,-16.14,0.207118627068,0.134615384615,144.581228811,0.144581228811,0.381629701857,0.0855234356393,0.174511074789,0.121595191429,2016-09-27 10:57:00,2016-09-27 14:26:00
100,-16.23,0.239311928292,0.153846153846,167.054084663,0.167054084663,0.424913843054,0.106625896889,0.185601914762,0.132686031402,2016-09-27 10:57:00,2016-09-27 14:26:00
101,-16.43,0.272245369865,0.173076923077,190.043602888,0.190043602888,0.468444904781,0.128961718309,0.196199534916,0.143283651556,2016-09-27 10:57:00,2016-09-27 14:26:00
102,-16.55,0.305953786634,0.192307692308,213.574100298,0.213574100298,0.512355135458,0.152468321171,0.206401348823,0.153485465463,2016-09-27 10:57:00,2016-09-27 14:26:00
103,-17.09,0.340474532099,0.211538461538,237.671651877,0.237671651877,0.556756132092,0.177108815466,0.216281599993,0.163365716633,2016-09-27 10:57:00,2016-09-27 14:26:00
104,-17.47,0.375847727226,0.230769230769,262.364264467,0.262364264467,0.601746459594,0.202864878218,0.225898732368,0.172982849008,2016-09-27 10:57:00,2016-09-27 14:26:00
105,-17.49,0.412116540773,0.25,287.682072452,0.287682072452,0.647416579753,0.229732385153,0.23530003898,0.18238415562,2016-09-27 10:57:00,2016-09-27 14:26:00
106,-17.86,0.449327506024,0.269230769231,313.657558855,0.313657558855,0.693852235177,0.257718660231,0.244524729153,0.191608845792,2016-09-27 10:57:00,2016-09-27 14:26:00
107,-18.5,0.487530879777,0.288461538462,340.325805937,0.340325805937,0.74113691046,0.286840732454,0.253606030683,0.200690147323,2016-09-27 10:57:00,2016-09-27 14:26:00
108,-19.89,0.526781050519,0.307692307692,367.724780125,0.367724780125,0.789353729671,0.317124254727,0.262572679152,0.209656795792,2016-09-27 10:57:00,2016-09-27 14:26:00
109,-19.99,0.567137004114,0.326923076923,395.895657092,0.395895657092,0.838587009172,0.348602882417,0.271450005058,0.218534121697,2016-09-27 10:57:00,2016-09-27 14:26:00
110,-20.39,0.608662857011,0.346153846154,424.883193965,0.424883193965,0.888923606979,0.381317990404,0.280260749968,0.227344866607,2016-09-27 10:57:00,2016-09-27 14:26:00
111,-20.61,0.651428469064,0.365384615385,454.736157115,0.454736157115,0.940454165377,0.415318656111,0.289025696313,0.236109812953,2016-09-27 10:57:00,2016-09-27 14:26:00
112,-20.7,0.695510150677,0.384615384615,485.507815782,0.485507815782,0.9932743179,0.450661866815,0.297764167223,0.244848283863,2016-09-27 10:57:00,2016-09-27 14:26:00
113,-20.73,0.740991482245,0.403846153846,517.256514096,0.517256514096,1.04748591742,0.487412930427,0.306494435179,0.253578551818,2016-09-27 10:57:00,2016-09-27 14:26:00
114,-21.03,0.787964267999,0.423076923077,550.046336919,0.550046336919,1.10319833507,0.52564608429,0.31523406707,0.262318183709,2016-09-27 10:57:00,2016-09-27 14:26:00
115,-21.04,0.836529651599,0.442307692308,583.947888595,0.583947888595,1.16052987757,0.565445308985,0.324000225974,0.271084342614,2016-09-27 10:57:00,2016-09-27 14:26:00
116,-21.45,0.886799427565,0.461538461538,619.039208406,0.619039208406,1.2196093729,0.606905365586,0.332809945339,0.279894061979,2016-09-27 10:57:00,2016-09-27 14:26:00
117,-21.47,0.938897591292,0.480769230769,655.406852577,0.655406852577,1.2805779796,0.650133086347,0.341680388305,0.288764504945,2016-09-27 10:57:00,2016-09-27 14:26:00
118,-21.51,0.992962181704,0.5,693.14718056,0.69314718056,1.34359128493,0.69524896184,0.350629103223,0.297713219863,2016-09-27 10:57:00,2016-09-27 14:26:00
119,-21.64,1.04914748548,0.519230769231,732.367893713,0.732367893713,1.4088217712,0.742389083114,0.359674285725,0.306758402365,2016-09-27 10:57:00,2016-09-27 14:26:00
120,-21.9,1.10762669145,0.538461538462,773.189888233,0.773189888233,1.47646174922,0.791707517039,0.368835057771,0.315919174411,2016-09-27 10:57:00,2016-09-27 14:26:00
121,-21.92,1.16859511024,0.557692307692,815.749502652,0.815749502652,1.54672688532,0.843379218519,0.378131775079,0.325215891719,2016-09-27 10:57:00,2016-09-27 14:26:00
122,-21.98,1.23227411,0.576923076923,860.201265223,0.860201265223,1.61986048609,0.897603617258,0.387586376097,0.334670492737,2016-09-27 10:57:00,2016-09-27 14:26:00
123,-22.03,1.36880990893,0.615384615385,955.511445027,0.955511445027,1.77587732365,1.01465837757,0.407067414719,0.354151531358,2016-09-27 10:57:00,2016-09-27 14:26:00
124,-22.11,1.44228968773,0.634615384615,1006.80473941,1.00680473941,1.85943940789,1.07805585092,0.417149720164,0.364233836804,2016-09-27 10:57:00,2016-09-27 14:26:00
125,-22.17,1.51974323222,0.653846153846,1060.87196069,1.06087196069,1.94724619784,1.14515614996,0.427502965621,0.374587082261,2016-09-27 10:57:00,2016-09-27 14:26:00
126,-22.19,1.60162503871,0.673076923077,1118.03037453,1.11803037453,2.03979016696,1.21637579383,0.438165128247,0.385249244887,2016-09-27 10:57:00,2016-09-27 14:26:00
127,-22.27,1.68847233238,0.692307692308,1178.65499634,1.17865499634,2.13765241684,1.29220813128,0.449180084458,0.396264201098,2016-09-27 10:57:00,2016-09-27 14:26:00
128,-22.32,1.87976160927,0.730769230769,1312.18638897,1.31218638897,2.35224476562,1.46019433628,0.472483156351,0.419567272991,2016-09-27 10:57:00,2016-09-27 14:26:00
129,-22.33,1.98592436341,0.75,1386.29436112,1.38629436112,2.47082955827,1.5539350519,0.484905194865,0.431989311505,2016-09-27 10:57:00,2016-09-27 14:26:00
130,-22.41,2.2252362917,0.788461538462,1553.34844578,1.55334844578,2.73697836471,1.76641010205,0.51174207301,0.45882618965,2016-09-27 10:57:00,2016-09-27 14:26:00
131,-22.43,2.36177209063,0.807692307692,1648.65862559,1.64865862559,2.88818054281,1.88827952182,0.526408452174,0.473492568814,2016-09-27 10:57:00,2016-09-27 14:26:00
132,-22.51,2.68143451408,0.846153846154,1871.8021769,1.8718021769,3.24060340175,2.17518150978,0.559168887664,0.506253004304,2016-09-27 10:57:00,2016-09-27 14:26:00
133,-22.57,2.87272379097,0.865384615385,2005.33356953,2.00533356953,3.45056674705,2.34779671826,0.577842956074,0.524927072714,2016-09-27 10:57:00,2016-09-27 14:26:00
134,-22.74,3.09355105486,0.884615384615,2159.48424935,2.15948424935,3.69219425812,2.54782373495,0.598643203266,0.545727319905,2016-09-27 10:57:00,2016-09-27 14:26:00
135,-22.78,3.35473427234,0.903846153846,2341.80580615,2.34180580615,3.97704240905,2.78534201899,0.622308136712,0.569392253352,2016-09-27 10:57:00,2016-09-27 14:26:00
136,-22.85,3.67439669579,0.923076923077,2564.94935746,2.56494935746,4.3244473683,3.07726190664,0.650050672513,0.597134789152,2016-09-27 10:57:00,2016-09-27 14:26:00
137,-22.86,4.08651323656,0.942307692308,2852.63142991,2.85263142991,4.77060551095,3.45533684554,0.684092274385,0.631176391025,2016-09-27 10:57:00,2016-09-27 14:26:00
138,-22.9,4.66735887749,0.961538461538,3258.09653802,3.25809653802,5.39663602489,3.99099761346,0.729277147396,0.676361264036,2016-09-27 10:57:00,2016-09-27 14:26:00
139,-22.97,5.66032105919,0.980769230769,3951.24371858,3.95124371858,6.46075689326,4.91280110849,0.800435834065,0.747519950704,2016-09-27 10:57:00,2016-09-27 14:26:00
140,,,,,,,,,,2016-09-28 12:35:00,2016-09-28 15:35:00
141,-16.42,0.124849199178,0.0222222222222,22.4728558521,0.0224728558521,0.486753143919,8.10569060485e-05,0.361903944741,0.124768142272,2016-09-28 12:35:00,2016-09-28 15:35:00
142,-18.19,0.252568744871,0.0444444444444,45.4623740768,0.0454623740768,0.717238053192,0.0250352390191,0.464669308321,0.227533505852,2016-09-28 12:35:00,2016-09-28 15:35:00
143,-18.83,0.383293730483,0.0666666666667,68.992871487,0.068992871487,0.928224543706,0.0754987197295,0.544930813223,0.307795010754,2016-09-28 12:35:00,2016-09-28 15:35:00
144,-20.63,0.517169017033,0.0888888888889,93.090423066,0.093090423066,1.13099299318,0.14048084336,0.613823976142,0.376688173673,2016-09-28 12:35:00,2016-09-28 15:35:00
145,-20.74,0.654350198091,0.111111111111,117.783035656,0.117783035656,1.32999952842,0.215836670233,0.675649330328,0.438513527858,2016-09-28 12:35:00,2016-09-28 15:35:00
146,-20.82,0.795004686893,0.133333333333,143.100843641,0.143100843641,1.5276150531,0.299530123158,0.732610366204,0.495474563735,2016-09-28 12:35:00,2016-09-28 15:35:00
147,-21.38,0.939312944689,0.155555555556,169.076330044,0.169076330044,1.72533081245,0.390430879396,0.786017867761,0.548882065292,2016-09-28 12:35:00,2016-09-28 15:35:00
148,-21.54,1.08746987292,0.177777777778,195.744577126,0.195744577126,1.92419937293,0.487876175384,0.836729500008,0.599593697539,2016-09-28 12:35:00,2016-09-28 15:35:00
149,-21.56,1.23968639619,0.2,223.143551314,0.223143551314,2.12503200755,0.591476587302,0.885345611357,0.648209808888,2016-09-28 12:35:00,2016-09-28 15:35:00
150,-21.73,1.39619126823,0.222222222222,251.314428281,0.251314428281,2.32849983674,0.701018502183,0.932308568513,0.695172766044,2016-09-28 12:35:00,2016-09-28 15:35:00
151,-21.89,1.55723313975,0.244444444444,280.301965154,0.280301965154,2.53519120874,0.816410873216,0.977958068999,0.74082226653,2016-09-28 12:35:00,2016-09-28 15:35:00
152,-22.01,1.72308293502,0.266666666667,310.154928304,0.310154928304,2.74564713549,0.937654537019,1.02256420047,0.785428398003,2016-09-28 12:35:00,2016-09-28 15:35:00
153,-22.12,1.89403659428,0.288888888889,340.926586971,0.340926586971,2.96038494234,1.06482404869,1.06634834806,0.829212545589,2016-09-28 12:35:00,2016-09-28 15:35:00
154,-22.14,2.25258393393,0.333333333333,405.465108108,0.405465108108,3.40475552982,1.33754814051,1.15217159589,0.915035793421,2016-09-28 12:35:00,2016-09-28 15:35:00
155,-22.35,2.44092588769,0.355555555556,439.366659784,0.439366659784,3.63544073849,1.48354683935,1.1945148508,0.957379048336,2016-09-28 12:35:00,2016-09-28 15:35:00
156,-22.37,2.83792013203,0.4,510.825623766,0.510825623766,4.11663670292,1.79633936361,1.27871657089,1.04158076842,2016-09-28 12:35:00,2016-09-28 15:35:00
157,-22.55,3.04758862083,0.422222222222,548.565951749,0.548565951749,4.36839807283,1.96391497129,1.320809452,1.08367364953,2016-09-28 12:35:00,2016-09-28 15:35:00
158,-22.59,3.26548147168,0.444444444444,587.786664902,0.587786664902,4.62852723068,2.13957151515,1.363045759,1.12590995653,2016-09-28 12:35:00,2016-09-28 15:35:00
159,-22.66,3.49227033012,0.466666666667,628.608659422,0.628608659422,4.89780546262,2.3238710001,1.4055351325,1.16839933003,2016-09-28 12:35:00,2016-09-28 15:35:00
