,Date,start,end,INP,T,INP_plus,INP_minus
1116,16102711491558,1149,1558,,-9.0,,
1117,16103110171730,1017,1730,,-9.0,,
1118,16103110171730,1017,1730,,-9.0,,
1119,16110111101410,1110,1410,,-9.0,,
1120,16110210291529,1029,1529,,-9.0,,
1121,16092612001500,1200,1500,,-8.0,,
1122,16092612111512,1211,1512,,-8.0,,
1123,16092710571426,1057,1426,,-8.0,,
1124,16092812351535,1235,1535,,-8.0,,
1125,16092813341540,1334,1540,,-8.0,,
1126,16093010191319,1019,1319,,-8.0,,
1127,16093011201355,1120,1355,,-8.0,,
1128,16093014211621,1421,1621,,-8.0,,
1129,16100310261327,1026,1327,,-8.0,,
1130,16100310201359,1020,1359,,-8.0,,
1131,16100310321335,1032,1335,,-8.0,,
1132,16100313351636,1335,1636,,-8.0,,
1133,16100313471623,1347,1623,,-8.0,,
1134,16100410331320,1033,1320,,-8.0,,
1135,16100511161218,1116,1218,,-8.0,,
1136,16100513391439,1339,1439,,-8.0,,
1137,16100511161559,1116,1559,,-8.0,,
1138,16100614241654,1424,1654,,-8.0,,
1139,16100611401410,1140,1410,,-8.0,,
1140,16100614241654,1424,1654,,-8.0,,
1141,16100611391413,1139,1413,,-8.0,,
1142,16100614201658,1420,1658,,-8.0,,
1143,16100710411241,1041,1241,,-8.0,,
1144,16100713021502,1302,1502,,-8.0,,
1145,16100713021502,1302,1502,,-8.0,,
1146,16100711211306,1121,1306,,-8.0,,
1147,16101012391339,1239,1339,,-8.0,,
1148,16101013501636,1350,1636,,-8.0,,
1149,16101011291636,1129,1636,,-8.0,,
1150,16101110401403,1040,1403,,-8.0,,
1151,16101114101624,1410,1624,,-8.0,,
1152,16101110401403,1040,1403,,-8.0,,
1153,16101114101624,1410,1624,,-8.0,,
1154,16101310391442,1039,1442,,-8.0,,
1155,16101310411442,1041,1442,,-8.0,,
1156,16101410391219,1039,1219,,-8.0,,
1157,16101407301031,0730,1031,,-8.0,,
1158,16101711461449,1146,1449,,-8.0,,
1159,16101715101711,1510,1711,,-8.0,,
1160,16101810551415,1055,1415,,-8.0,,
1161,16101810551610,1055,1610,,-8.0,,
1162,16101814151610,1415,1610,,-8.0,,
1163,16101810451352,1045,1352,,-8.0,,
1164,16101814001615,1400,1615,,-8.0,,
1165,16101910041304,1004,1304,,-8.0,,
1166,16101913201621,1320,1621,,-8.0,,
1167,16102011451335,1145,1335,,-8.0,,
1168,16102013451600,1345,1600,,-8.0,,
1169,16102114421636,1442,1636,,-8.0,,
1170,16102111421636,1142,1636,0.273261693851,-8.0,0.610695324078,0.107757888185
1171,16102114421636,1442,1636,0.614816224267,-8.0,1.2921336562,0.233097438069
1172,16102412051537,1205,1537,,-8.0,,
1173,16102711491558,1149,1558,,-8.0,,
1174,16102711491558,1149,1558,,-8.0,,
1175,16102711491558,1149,1558,,-8.0,,
1176,16103110171730,1017,1730,,-8.0,,
1177,16103110171730,1017,1730,,-8.0,,
1178,16110111101410,1110,1410,,-8.0,,
1179,16110210291529,1029,1529,,-8.0,,
1180,16092612001500,1200,1500,,-7.0,,
1181,16092612111512,1211,1512,,-7.0,,
1182,16092710571426,1057,1426,,-7.0,,
1183,16092812351535,1235,1535,,-7.0,,
1184,16092813341540,1334,1540,,-7.0,,
1185,16093010191319,1019,1319,,-7.0,,
1186,16093011201355,1120,1355,,-7.0,,
1187,16093014211621,1421,1621,,-7.0,,
1188,16100310261327,1026,1327,,-7.0,,
1189,16100310201359,1020,1359,,-7.0,,
1190,16100310321335,1032,1335,,-7.0,,
1191,16100313351636,1335,1636,,-7.0,,
1192,16100313471623,1347,1623,,-7.0,,
1193,16100410331320,1033,1320,,-7.0,,
1194,16100511161218,1116,1218,,-7.0,,
1195,16100513391439,1339,1439,,-7.0,,
1196,16100511161559,1116,1559,,-7.0,,
1197,16100614241654,1424,1654,,-7.0,,
1198,16100611401410,1140,1410,,-7.0,,
1199,16100614241654,1424,1654,,-7.0,,
1200,16100611391413,1139,1413,,-7.0,,
1201,16100614201658,1420,1658,,-7.0,,
1202,16100710411241,1041,1241,,-7.0,,
1203,16100713021502,1302,1502,,-7.0,,
1204,16100713021502,1302,1502,,-7.0,,
1205,16100711211306,1121,1306,,-7.0,,
1206,16101012391339,1239,1339,,-7.0,,
1207,16101013501636,1350,1636,,-7.0,,
1208,16101011291636,1129,1636,,-7.0,,
1209,16101110401403,1040,1403,,-7.0,,
1210,16101114101624,1410,1624,,-7.0,,
1211,16101110401403,1040,1403,,-7.0,,
1212,16101114101624,1410,1624,,-7.0,,
1213,16101310391442,1039,1442,,-7.0,,
1214,16101310411442,1041,1442,,-7.0,,
1215,16101410391219,1039,1219,,-7.0,,
1216,16101407301031,0730,1031,,-7.0,,
1217,16101711461449,1146,1449,,-7.0,,
1218,16101715101711,1510,1711,,-7.0,,
1219,16101810551415,1055,1415,,-7.0,,
1220,16101810551610,1055,1610,,-7.0,,
1221,16101814151610,1415,1610,,-7.0,,
1222,16101810451352,1045,1352,,-7.0,,
1223,16101814001615,1400,1615,,-7.0,,
1224,16101910041304,1004,1304,,-7.0,,
1225,16101913201621,1320,1621,,-7.0,,
1226,16102011451335,1145,1335,,-7.0,,
1227,16102013451600,1345,1600,,-7.0,,
1228,16102114421636,1442,1636,,-7.0,,
1229,16102111421636,1142,1636,0.219430621148,-7.0,0.556864251375,0.0539268154824
1230,16102114421636,1442,1636,,-7.0,,
1231,16102412051537,1205,1537,,-7.0,,
1232,16102711491558,1149,1558,,-7.0,,
1233,16102711491558,1149,1558,,-7.0,,
1234,16102711491558,1149,1558,,-7.0,,
1235,16103110171730,1017,1730,,-7.0,,
1236,16103110171730,1017,1730,,-7.0,,
1237,16110111101410,1110,1410,,-7.0,,
1238,16110210291529,1029,1529,,-7.0,,
