,T,INPs_perL,F,delta_INP_pos,delta_INP_neg
29,-25.84,21.3597080666,0.942857142857,4.38757811303,3.97802587422
30,-25.88,26.5324482201,0.971428571429,4.86662630351,4.4570740647
1,-20.17,0.439108209126,0.0571428571429,0.804505641981,0.394953403175
2,-20.89,0.668747452908,0.0857142857143,0.944893699973,0.535341461167
3,-21.29,0.905678037345,0.114285714286,1.06608032563,0.656528086824
4,-22.09,1.66525038294,0.2,1.37268623795,0.963133999148
5,-22.15,1.93665071258,0.228571428571,1.46426779077,1.05471555196
6,-22.23,2.21829495125,0.257142857143,1.55274322851,1.1431909897
7,-22.33,2.51098684046,0.285714285714,1.63891717392,1.22936493511
8,-22.35,2.81562859061,0.314285714286,1.72342485623,1.31387261742
9,-23.13,3.13323765343,0.342857142857,1.80679016159,1.39723792278
10,-23.34,3.46496722486,0.371428571429,1.88946308399,1.47991084519
11,-23.52,3.81213152064,0.4,1.97184544396,1.56229320516
12,-23.7,4.1762372234,0.428571428571,2.05430973879,1.64475749999
13,-24.04,4.55902300241,0.457142857143,2.13721399804,1.72766175924
14,-24.09,4.96250972831,0.485714285714,2.2209144923,1.81136225349
15,-24.5,5.38906505547,0.514285714286,2.30577762275,1.89622538395
16,-24.54,5.84148760634,0.542857142857,2.39219209591,1.9826398571
17,-24.59,6.3231183611,0.571428571429,2.48058247365,2.07103023485
18,-24.66,6.83799053637,0.6,2.57142536807,2.16187312926
19,-24.71,7.39103510469,0.628571428571,2.66526996179,2.25571772299
20,-24.73,7.98836874404,0.657142857143,2.76276529199,2.35321305318
21,-24.8,8.63770737829,0.685714285714,2.86469807124,2.45514583243
22,-24.84,9.34897737683,0.714285714286,2.97204719945,2.56249496064
23,-24.95,11.0142277598,0.771428571429,3.20840780046,2.79885556166
24,-25.01,12.0107306898,0.8,3.34134164357,2.93178940477
25,-25.31,13.1611088975,0.828571428571,3.48811637412,3.07856413532
26,-25.35,14.5217175303,0.857142857143,3.65366055522,3.24410831642
27,-25.46,16.1869679132,0.885714285714,3.84604209385,3.43648985504
28,-25.81,18.3338490509,0.914285714286,4.07999712593,3.67044488713
29,-25.84,21.3597080666,0.942857142857,4.38757811303,3.97802587422
30,-25.88,26.5324482201,0.971428571429,4.86662630351,4.4570740647
1,-20.63,0.191662866524,0.0571428571429,0.351152299757,0.172390084773
2,-20.89,0.291896282377,0.0857142857143,0.412429171975,0.233666956991
3,-21.15,0.395312237799,0.114285714286,0.465324962979,0.286562747995
4,-21.21,0.502119478265,0.142857142857,0.513079089836,0.334316874852
5,-21.27,0.612547985352,0.171428571429,0.557356394543,0.378594179559
6,-21.35,0.726851958678,0.2,0.599152950768,0.420390735784
7,-21.36,0.845313340342,0.228571428571,0.63912665786,0.460364442876
8,-21.43,0.968246004782,0.257142857143,0.677744601369,0.498982386386
9,-21.61,1.09600077075,0.285714285714,0.715357984706,0.536595769723
10,-21.75,1.22897143694,0.314285714286,0.752244074054,0.57348185907
11,-21.94,1.66392711324,0.4,0.860675210069,0.681912995085
12,-21.98,1.82285272943,0.428571428571,0.896669397389,0.717907182405
13,-22.0,1.98993186424,0.457142857143,0.932855621296,0.754093406313
14,-22.06,2.16604659151,0.485714285714,0.969389387517,0.790627172533
15,-22.24,2.35223034995,0.514285714286,1.00643062361,0.827668408628
16,-22.28,2.54970468811,0.542857142857,1.044148993,0.865386778018
17,-22.34,2.759927884,0.571428571429,1.08272980935,0.903967594363
18,-22.49,2.98466036441,0.6,1.12238110528,0.943618890297
19,-22.8,3.22605441051,0.628571428571,1.16334258919,0.984580374202
20,-22.93,3.48677984268,0.657142857143,1.20589755416,1.02713533917
21,-23.04,3.77020452342,0.685714285714,1.25038938614,1.07162717116
22,-23.11,4.42385499724,0.742857142857,1.34701230786,1.16825009288
23,-23.19,4.80751309384,0.771428571429,1.40041252528,1.2216503103
24,-23.23,5.24246877014,0.8,1.45843576625,1.27967355127
25,-23.69,5.74458824841,0.828571428571,1.52250030662,1.34373809164
26,-24.04,6.3384695409,0.857142857143,1.5947573759,1.41599516091
27,-24.14,8.00239665414,0.914285714286,1.78084565106,1.60208343608
28,-24.61,9.32312990531,0.942857142857,1.91509924152,1.73633702653
29,-24.8,11.580938311,0.971428571429,2.12419519437,1.94543297938
1,-20.18,0.304526824195,0.0645161290323,0.556576759838,0.273648493525
2,-21.02,0.630823463383,0.129032258065,0.738921728044,0.455993461731
3,-21.17,0.803153728145,0.161290322581,0.815607874338,0.532679608025
4,-21.18,0.982243742543,0.193548387097,0.886990147692,0.604061881379
5,-21.39,1.16864554401,0.225806451613,0.954658891748,0.671730625435
6,-21.63,1.3629816829,0.258064516129,1.01967372609,0.736745459777
7,-21.76,1.5659577677,0.290322580645,1.08279692907,0.799868662762
8,-22.19,2.00116406818,0.354838709677,1.20559371213,0.922665445812
9,-22.22,2.23538002429,0.387096774194,1.26614381629,0.983215549973
10,-22.46,2.48226231319,0.41935483871,1.32662418379,1.04369591747
11,-22.54,2.74325963666,0.451612903226,1.38737399591,1.10444572959
12,-22.72,3.02008439381,0.483870967742,1.44872634225,1.16579807594
13,-22.79,3.31478083737,0.516129032258,1.51102259888,1.22809433257
14,-22.9,3.62981678023,0.548387096774,1.57462690735,1.29169864103
15,-23.01,3.96820934714,0.58064516129,1.63994242192,1.35701415561
16,-23.06,4.7310133867,0.645161290323,1.77764102787,1.49471276156
17,-23.12,5.16621968717,0.677419354839,1.85124165055,1.56831338423
18,-23.19,5.64731793219,0.709677419355,1.92908035141,1.64615208509
19,-23.27,6.18514001281,0.741935483871,2.01226660308,1.72933833676
20,-23.38,6.79487239922,0.774193548387,2.10231163754,1.81938337123
21,-23.77,7.498756782,0.806451612903,2.20137202228,1.91844375597
22,-23.89,8.33127530617,0.838709677419,2.31270952627,2.02978125995
23,-24.13,9.3501956318,0.870967741935,2.44165309922,2.1587248329
24,-24.18,10.663812401,0.903225806452,2.59792254107,2.31499427476
25,-24.33,12.5152512508,0.935483870968,2.80263618279,2.51970791647
26,-24.48,15.6803068698,0.967741935484,3.12018937659,2.83726111028
1,-17.46,0.144056225208,0.0588235294118,0.263784322816,0.129543001537
2,-20.11,0.219497481539,0.0882352941176,0.309878284368,0.175636963089
3,-20.22,0.297412657908,0.117647058824,0.349698324876,0.215457003597
4,-20.28,0.377969524355,0.147058823529,0.385677181065,0.251435859786
5,-20.39,0.461353517824,0.176470588235,0.41906584333,0.284824522051
6,-20.44,0.547770313211,0.205882352941,0.450613582616,0.316372261337
7,-20.49,0.637448879847,0.235294117647,0.480816152223,0.346574830944
8,-20.55,0.730645137696,0.264705882353,0.510026448975,0.375785127696
9,-20.73,0.827646360299,0.294117647059,0.538510819549,0.40426949827
10,-20.92,0.928776515272,0.323529411765,0.566480624159,0.43223930288
11,-21.22,1.03440279265,0.352941176471,0.594111358128,0.459870036849
12,-21.4,1.14494365291,0.382352941176,0.621555054878,0.487313733599
13,-21.56,1.38276196524,0.441176470588,0.676421560405,0.542180239126
14,-21.64,1.51123649539,0.470588235294,0.704098499981,0.569857178702
15,-21.69,1.64705631727,0.5,0.73210639921,0.597865077931
16,-21.79,1.79111254248,0.529411764706,0.760577673383,0.626336352104
17,-21.88,1.94446897518,0.558823529412,0.789655205715,0.655413884436
18,-21.96,2.10840983509,0.588235294118,0.819497856015,0.685256534736
19,-22.08,2.47470267757,0.647058823529,0.882237041544,0.747995720265
20,-22.15,2.68145910992,0.676470588235,0.915604736944,0.781363415665
21,-22.16,3.15829281266,0.735294117647,0.987960929261,0.853719607982
22,-22.2,3.43816885975,0.764705882353,1.02789569207,0.893654370794
23,-22.56,3.75546615236,0.794117647059,1.07125086964,0.937009548359
24,-22.69,4.55499147463,0.852941176471,1.17298509534,1.03874377406
25,-22.81,5.08522517702,0.882352941176,1.23557891558,1.1013375943
26,-22.85,5.76881531211,0.911764705882,1.31163935452,1.17739803324
27,-23.37,6.73228149429,0.941176470588,1.41155389663,1.27731257535
28,-23.45,8.37933781156,0.970588235294,1.5670229103,1.43278158902
1,-21.07,0.308721395305,0.0540540540541,0.566194361107,0.277785952699
2,-21.29,0.469763266823,0.0810810810811,0.664749449333,0.376341040924
3,-21.31,0.635613062099,0.108108108108,0.749705899666,0.461297491257
4,-21.45,0.806566721358,0.135135135135,0.826290158292,0.537881749884
5,-22.09,0.982948378662,0.162162162162,0.897185714518,0.60877730611
6,-22.19,1.16511406101,0.189189189189,0.96399526533,0.675586856921
7,-22.48,1.35345601477,0.216216216216,1.02777434298,0.739365934573
8,-22.59,1.54840779149,0.243243243243,1.08926909797,0.800860689559
9,-22.71,1.75045025911,0.27027027027,1.149037099,0.860628690588
10,-22.78,1.9601187479,0.297297297297,1.20751481581,0.919106407399
11,-22.82,2.17801159876,0.324324324324,1.26505821673,0.976649808317
12,-22.93,2.4048004572,0.351351351351,1.32196875827,1.03356034986
13,-23.01,2.64124275953,0.378378378378,1.37851098981,1.0901025814
14,-23.11,3.41769799495,0.459459459459,1.54826462964,1.25985622124
15,-23.17,3.70266074154,0.486486486486,1.60562713501,1.3172187266
16,-23.3,4.3205809366,0.540540540541,1.7228693817,1.4344609733
17,-23.34,4.65738439114,0.567567567568,1.78324588738,1.49483747897
18,-23.39,5.01593173079,0.594594594595,1.84516680648,1.55675839807
19,-23.46,5.39922546127,0.621621621622,1.90896029042,1.62055188201
20,-23.8,5.81093641768,0.648648648649,1.97500890356,1.68660049515
21,-23.84,6.73901466581,0.702702702703,2.1157967047,1.82738829629
22,-24.03,7.26851566472,0.72972972973,2.19178865148,1.90338024307
23,-24.16,7.85385186282,0.756756756757,2.27263880063,1.98423039222
24,-24.23,8.50820206091,0.783783783784,2.35953127478,2.07112286637
25,-24.78,9.25004313105,0.810810810811,2.45409174135,2.16568333294
26,-24.8,10.1064357968,0.837837837838,2.55865282152,2.27024441311
27,-25.16,11.1193333345,0.864864864865,2.67675597251,2.3883475641
28,-25.26,12.3590197307,0.891891891892,2.8142024102,2.52579400179
29,-25.37,13.9572534665,0.918918918919,2.98159358814,2.69318517973
30,-25.45,20.0606550702,0.972972972973,3.54586897324,3.25746056483
1,-18.62,0.521002974844,0.0606060606061,0.953458098976,0.468407593925
2,-18.69,0.794251498369,0.0909090909091,1.12030892795,0.6352584229
3,-18.91,1.076764429,0.121212121212,1.26456745332,0.779516948274
4,-19.41,1.36919209409,0.151515151515,1.39502455122,0.909974046174
5,-19.58,1.67225579552,0.181818181818,1.51620379768,1.03115329263
6,-20.2,1.98675852871,0.212121212121,1.63081789297,1.14576738792
7,-20.98,2.31359780499,0.242424242424,1.74066528856,1.25561478351
8,-21.39,2.65378109265,0.272727272727,1.84703007289,1.36197956784
9,-21.52,3.00844454614,0.30303030303,1.95088560475,1.4658350997
10,-21.57,3.3788759009,0.333333333333,2.05300886871,1.56795836366
11,-21.66,3.76654269786,0.363636363636,2.15405000407,1.66899949902
12,-21.8,4.17312739927,0.393939393939,2.2545777134,1.76952720835
13,-21.88,4.60057151917,0.424242424242,2.35511112718,1.87006062213
14,-21.93,5.05113169642,0.454545454545,2.45614400038,1.97109349533
15,-21.99,5.52745181175,0.484848484848,2.55816481555,2.0731143105
16,-22.05,6.03265699356,0.515151515152,2.6616752361,2.17662473105
17,-22.07,6.57047800304,0.545454545455,2.76720886589,2.28215836084
18,-22.16,7.14541859876,0.575757575758,2.87535221233,2.39030170728
19,-22.3,7.76298503337,0.606060606061,2.98677007074,2.50171956569
20,-22.66,8.43000759732,0.636363636364,3.10223832997,2.61718782492
21,-22.85,9.15510240557,0.666666666667,3.22268868617,2.73763818112
22,-22.92,11.8088834982,0.757575757576,3.6271684848,3.14211797975
23,-23.18,12.9216451034,0.787878787879,3.78304794939,3.29799744434
24,-23.19,14.206234102,0.818181818182,3.95486710802,3.46981660297
25,-23.35,15.7255804086,0.848484848485,4.14834161262,3.66329110757
26,-23.53,17.5851100029,0.878787878788,4.37281979124,3.88776928619
27,-23.63,19.9824606067,0.909090909091,4.64536583774,4.16031533269
28,-23.7,23.3613365076,0.939393939394,5.0030773364,4.51802683135
29,-23.79,29.1375630122,0.969696969697,5.55913877149,5.07408826644
1,-19.3,0.404164145443,0.0588235294118,0.740073296093,0.363445845112
2,-19.32,0.615822134207,0.0882352941176,0.869394514624,0.492767063644
3,-20.3,0.834420953027,0.117647058824,0.981113620272,0.604486169292
4,-20.87,1.06043129753,0.147058823529,1.08205589919,0.705428448214
5,-21.52,1.29437342961,0.176470588235,1.17573113005,0.799103679065
6,-21.73,1.7884265773,0.235294117647,1.34897779668,0.972350345698
7,-21.9,2.32204462845,0.294117647059,1.51084595533,1.13421850435
8,-22.03,2.60577539125,0.323529411765,1.58931803914,1.21269058816
9,-22.14,2.90212047505,0.352941176471,1.66683882636,1.29021137538
10,-22.2,3.87947696966,0.441176470588,1.89776832987,1.52114087889
11,-22.34,4.23992511147,0.470588235294,1.97541875155,1.59879130057
12,-22.62,4.62098120373,0.5,2.05399771362,1.67737026264
13,-22.64,5.02514534918,0.529411764706,2.13387672044,1.75724926946
14,-22.93,5.91535463334,0.588235294118,2.29918318484,1.92255573386
15,-23.05,6.40940778103,0.617647058824,2.38556606187,2.00893861089
16,-23.16,6.94302583219,0.647058823529,2.47520424376,2.09857679278
17,-23.19,7.52310167879,0.676470588235,2.56882064997,2.19219319899
18,-23.39,8.8609063152,0.735294117647,2.77182318313,2.39519573215
19,-23.68,10.5363358371,0.794117647059,3.00550143986,2.62887398888
20,-23.87,11.5640070359,0.823529411765,3.13969390875,2.76306645777
21,-24.0,12.7794840812,0.852941176471,3.29092698349,2.91429953251
22,-24.13,14.2671077566,0.882352941176,3.46654020554,3.08991275456
23,-24.33,16.1849882397,0.911764705882,3.67993537305,3.30330792207
24,-24.43,18.8880889604,0.941176470588,3.96025561238,3.5836281614
25,-25.35,23.5090701641,0.970588235294,4.39643947713,4.01981202615
1,-16.03,0.324195838591,0.0588235294118,0.593641681358,0.291534100358
2,-18.99,0.493974973963,0.0882352941176,0.69737527911,0.39526769811
3,-19.69,0.669321620075,0.117647058824,0.786989534978,0.484881953977
4,-20.51,0.850613340266,0.147058823529,0.867959277429,0.565851696429
5,-20.59,1.0382674569,0.176470588235,0.943099836935,0.640992255935
6,-20.9,1.2327468375,0.205882352941,1.01409743373,0.711989852732
7,-20.99,1.64430320721,0.264705882353,1.14780497747,0.845697396468
8,-21.16,1.86260264315,0.294117647059,1.21190852032,0.909800939315
9,-21.24,2.0901941641,0.323529411765,1.27485404209,0.972746461091
10,-21.32,2.32790412437,0.352941176471,1.33703649174,1.03492891074
11,-21.35,2.57667426146,0.382352941176,1.39879801762,1.09669043662
12,-21.6,3.4010094477,0.470588235294,1.58456049589,1.28245291489
13,-21.82,3.70666941476,0.5,1.6475917489,1.3454841679
14,-21.9,4.37599103483,0.558823529412,1.77710426082,1.47499667982
15,-22.09,4.74493687166,0.588235294118,1.84426458677,1.54215700577
16,-22.19,5.14123618799,0.617647058824,1.9135556646,1.6114480836
17,-22.25,5.5692720579,0.647058823529,1.98545794954,1.68335036854
18,-22.29,6.54425364504,0.705882352941,2.13955505434,1.83744747334
19,-22.35,7.10767886246,0.735294117647,2.22338758005,1.92127999905
20,-22.4,7.73753466811,0.764705882353,2.31326001632,2.01115243532
21,-22.49,8.45160628642,0.794117647059,2.41083003197,2.10872245097
22,-22.59,9.27594147266,0.823529411765,2.5184710498,2.2163634688
23,-22.8,10.2509230598,0.852941176471,2.6397810028,2.3376734218
24,-23.15,11.4442040829,0.882352941176,2.78064722369,2.47853964269
25,-23.31,15.1508734976,0.941176470588,3.1766756249,2.8745680439
26,-23.79,18.8575429124,0.970588235294,3.52655573032,3.22444814932
2,-20.43,0.683873170787,0.075,0.969648390009,0.548420319834
3,-20.78,0.92421504963,0.1,1.09300320295,0.671775132777
4,-21.26,1.17132800548,0.125,1.20398832033,0.782760250154
5,-21.28,1.42560464472,0.15,1.30651977312,0.885291702946
6,-21.37,1.68747274252,0.175,1.40293185078,0.981703780602
7,-21.55,1.95739957293,0.2,1.49475705257,1.07352898239
8,-21.74,2.52352695133,0.25,1.66868151483,1.24745344466
9,-21.98,2.82090898357,0.275,1.75220155923,1.33097348905
10,-22.0,3.12872757841,0.3,1.83413359454,1.41290552436
11,-22.13,3.44774200096,0.325,1.914894358,1.49366628782
12,-22.23,3.77879750958,0.35,1.99484248601,1.57361441584
13,-22.37,4.12283885303,0.375,2.07429611833,1.65306804816
14,-22.39,4.48092652426,0.4,2.15354585706,1.73231778688
15,-22.48,5.24418421715,0.45,2.3125167909,1.89128872072
16,-22.51,5.65225452974,0.475,2.39276355687,1.97153548669
17,-22.83,6.08023842596,0.5,2.4738714656,2.05264339542
18,-22.99,6.5301796048,0.525,2.55611822516,2.13489015499
19,-23.03,7.00445347559,0.55,2.6398000799,2.21857200973
20,-23.08,7.50584307068,0.575,2.72523996819,2.30401189801
21,-23.14,8.0376379989,0.6,2.81279725041,2.39156918023
22,-23.48,8.6037653773,0.625,2.90287980433,2.48165173416
23,-23.55,9.20896600437,0.65,2.9959596073,2.57473153713
24,-23.61,9.85903593555,0.675,3.09259345241,2.67136538223
25,-23.62,10.5611649502,0.7,3.19345131888,2.7722232487
26,-23.78,11.3244226431,0.725,3.29935639916,2.87812832899
27,-23.84,12.1604768519,0.75,3.41134338845,2.99011531828
28,-23.88,13.0846919016,0.775,3.53074641755,3.10951834737
29,-23.94,14.1178764249,0.8,3.65933723112,3.23810916094
30,-24.25,15.2892044303,0.825,3.79955317548,3.3783251053
31,-24.32,16.6414033762,0.85,3.9548966711,3.53366860092
32,-24.38,18.2407152779,0.875,4.13069089534,3.70946282516
33,-24.52,20.1981148508,0.9,4.33566262627,3.91443455609
34,-24.54,22.7216418022,0.925,4.58576965004,4.16454157987
35,-24.72,26.2783532768,0.95,4.91575591141,4.49452784124
36,-25.0,32.3585917028,0.975,5.43179151465,5.01056344447
