0.611233990697,160926,1200,1500
0.391435726115,160926,1211,1512
1.69210558971,160926,1152,1452
0.568175150437,160927,1057,1426
0.470312666741,160928,1235,1535
inf,160928,1334,1540
0.80896123556,160930,1120,1355
1.00705006718,160930,1421,1621
1.76639659062,161003,1335,1636
0.0927264661309,161003,1026,1327
0.512892247357,161003,1032,1335
inf,161003,1347,1623
2.80412882729,161004,1033,1320
11.3741195225,161005,1116,1559
11.0676789423,161005,1339,1439
0.698731424531,161006,1424,1654
0.163270062492,161006,1140,1410
7.24584073717,161006,1424,1654
1.32387751675,161006,1139,1413
3.91811915961,161006,1420,1658
0.835896750493,161007,1302,1502
inf,161007,1121,1306
1.6057111683,161007,1041,1241
1.93144905836,161010,1239,1339
0.409613756484,161010,1350,1636
0.437841110864,161010,1129,1636
0.679138876423,161011,1040,1403
0.448020284776,161011,1040,1403
15.824609506,161011,1410,1624
1.05190479584,161011,1410,1624
1.33301664794,161013,1039,1442
0.855189985536,161013,1041,1442
1.07223142066,161017,1146,1449
2.66249704849,161018,1415,1610
2.13815195018,161018,1045,1352
1.16045274732,161018,1400,1615
0.208995620225,161020,1145,1335
0.225047182083,161020,1345,1600
1.30157059989,161021,1442,1636
6.99142668029,161021,1442,1636
2.59709311977,161021,1142,1636
1.59207378954,161024,1205,1537
3.60771216404,161027,1149,1558
0.339819029835,161031,1017,1730
0.194384416641,161101,1110,1410
0.183828728331,161102,1029,1529
0.611233990697,160926,1200,1500
0.391435726115,160926,1211,1512
1.69210558971,160926,1152,1452
0.568175150437,160927,1057,1426
0.470312666741,160928,1235,1535
inf,160928,1334,1540
0.80896123556,160930,1120,1355
1.00705006718,160930,1421,1621
1.76639659062,161003,1335,1636
0.0927264661309,161003,1026,1327
0.512892247357,161003,1032,1335
inf,161003,1347,1623
2.80412882729,161004,1033,1320
11.3741195225,161005,1116,1559
11.0676789423,161005,1339,1439
0.698731424531,161006,1424,1654
0.163270062492,161006,1140,1410
7.24584073717,161006,1424,1654
1.32387751675,161006,1139,1413
3.91811915961,161006,1420,1658
0.835896750493,161007,1302,1502
inf,161007,1121,1306
1.6057111683,161007,1041,1241
1.93144905836,161010,1239,1339
0.409613756484,161010,1350,1636
0.437841110864,161010,1129,1636
0.679138876423,161011,1040,1403
0.448020284776,161011,1040,1403
15.824609506,161011,1410,1624
1.05190479584,161011,1410,1624
1.33301664794,161013,1039,1442
0.855189985536,161013,1041,1442
1.07223142066,161017,1146,1449
2.66249704849,161018,1415,1610
2.13815195018,161018,1045,1352
1.16045274732,161018,1400,1615
0.208995620225,161020,1145,1335
0.225047182083,161020,1345,1600
1.30157059989,161021,1442,1636
6.99142668029,161021,1442,1636
2.59709311977,161021,1142,1636
1.59207378954,161024,1205,1537
3.60771216404,161027,1149,1558
0.339819029835,161031,1017,1730
0.194384416641,161101,1110,1410
0.183828728331,161102,1029,1529
0.611233990697,160926,1200,1500
0.391435726115,160926,1211,1512
1.69210558971,160926,1152,1452
0.568175150437,160927,1057,1426
0.470312666741,160928,1235,1535
inf,160928,1334,1540
0.80896123556,160930,1120,1355
1.00705006718,160930,1421,1621
1.76639659062,161003,1335,1636
0.0927264661309,161003,1026,1327
0.512892247357,161003,1032,1335
inf,161003,1347,1623
2.80412882729,161004,1033,1320
11.3741195225,161005,1116,1559
11.0676789423,161005,1339,1439
0.698731424531,161006,1424,1654
0.163270062492,161006,1140,1410
7.24584073717,161006,1424,1654
1.32387751675,161006,1139,1413
3.91811915961,161006,1420,1658
0.835896750493,161007,1302,1502
inf,161007,1121,1306
1.6057111683,161007,1041,1241
1.93144905836,161010,1239,1339
0.409613756484,161010,1350,1636
0.437841110864,161010,1129,1636
0.679138876423,161011,1040,1403
0.448020284776,161011,1040,1403
15.824609506,161011,1410,1624
1.05190479584,161011,1410,1624
1.33301664794,161013,1039,1442
0.855189985536,161013,1041,1442
1.07223142066,161017,1146,1449
2.66249704849,161018,1415,1610
2.13815195018,161018,1045,1352
1.16045274732,161018,1400,1615
0.208995620225,161020,1145,1335
0.225047182083,161020,1345,1600
1.30157059989,161021,1442,1636
6.99142668029,161021,1442,1636
2.59709311977,161021,1142,1636
1.59207378954,161024,1205,1537
3.60771216404,161027,1149,1558
0.339819029835,161031,1017,1730
0.194384416641,161101,1110,1410
0.183828728331,161102,1029,1529
0.611233990697,160926,1200,1500
0.391435726115,160926,1211,1512
1.69210558971,160926,1152,1452
0.568175150437,160927,1057,1426
0.470312666741,160928,1235,1535
inf,160928,1334,1540
0.80896123556,160930,1120,1355
1.00705006718,160930,1421,1621
1.76639659062,161003,1335,1636
0.0927264661309,161003,1026,1327
0.512892247357,161003,1032,1335
inf,161003,1347,1623
2.80412882729,161004,1033,1320
11.3741195225,161005,1116,1559
11.0676789423,161005,1339,1439
0.698731424531,161006,1424,1654
0.163270062492,161006,1140,1410
7.24584073717,161006,1424,1654
1.32387751675,161006,1139,1413
3.91811915961,161006,1420,1658
0.835896750493,161007,1302,1502
inf,161007,1121,1306
1.6057111683,161007,1041,1241
1.93144905836,161010,1239,1339
0.409613756484,161010,1350,1636
0.437841110864,161010,1129,1636
0.679138876423,161011,1040,1403
0.448020284776,161011,1040,1403
15.824609506,161011,1410,1624
1.05190479584,161011,1410,1624
1.33301664794,161013,1039,1442
0.855189985536,161013,1041,1442
1.07223142066,161017,1146,1449
2.66249704849,161018,1415,1610
2.13815195018,161018,1045,1352
1.16045274732,161018,1400,1615
0.208995620225,161020,1145,1335
0.225047182083,161020,1345,1600
1.30157059989,161021,1442,1636
6.99142668029,161021,1442,1636
2.59709311977,161021,1142,1636
1.59207378954,161024,1205,1537
3.60771216404,161027,1149,1558
0.339819029835,161031,1017,1730
0.194384416641,161101,1110,1410
0.183828728331,161102,1029,1529
