3.42E-02,1.61E+13
4.68E-02,1.61E+13
4.84E-02,1.61E+13
4.92E-02,1.61E+13
4.96E-02,1.61E+13
5.57E-02,1.61E+13
5.80E-02,1.61E+13
7.14E-02,1.61E+13
7.16E-02,1.61E+13
9.27E-02,1.61E+13
9.61E-02,1.61E+13
9.95E-02,1.61E+13
1.10E-01,1.61E+13
1.25E-01,1.61E+13
1.27E-01,1.61E+13
1.39E-01,1.61E+13
1.40E-01,1.61E+13
1.43E-01,1.61E+13
1.62E-01,1.61E+13
1.63E-01,1.61E+13
1.69E-01,1.61E+13
1.69E-01,1.61E+13
1.81E-01,1.61E+13
1.87E-01,1.61E+13
1.91E-01,1.61E+13
1.99E-01,1.61E+13
2.09E-01,1.61E+13
2.22E-01,1.61E+13
2.24E-01,1.61E+13
2.25E-01,1.61E+13
2.67E-01,1.61E+13
2.70E-01,1.61E+13
2.90E-01,1.61E+13
2.95E-01,1.61E+13
3.51E-01,1.61E+13
3.57E-01,1.61E+13
3.61E-01,1.61E+13
4.05E-01,1.61E+13
4.20E-01,1.61E+13
4.83E-01,1.61E+13
1.18E+00,1.61E+13
1.20E+00,1.61E+13
2.02E+00,1.61E+13
2.32E+00,1.61E+13
3.30E+00,1.61E+13
3.85E+00,1.61E+13
