3.191572499074081026e+00,2.609160000000000000e+05
9.391146461256050237e-01,2.709160000000000000e+05
4.192098257626367896e+00,1.609280000000000000e+05
8.795673601940247721e+00,1.609300000000000000e+05
1.633758526158191948e+00,1.609030000000000000e+05
4.475367698724512344e+00,1.610040000000000000e+05
2.607645155912405421e+00,1.610050000000000000e+05
2.392151110021140337e+00,1.610060000000000000e+05
9.281571049109403893e-01,1.610070000000000000e+05
1.012418662021502103e+00,1.610100000000000000e+05
2.329659372346572166e+00,1.610110000000000000e+05
7.910815921249987337e-01,1.610130000000000000e+05
2.283086496004753663e+00,1.610140000000000000e+05
1.999692164918351001e+00,1.610170000000000000e+05
1.544555454331895561e+00,1.610180000000000000e+05
9.039447930348224469e-01,1.610190000000000000e+05
1.416342019588687107e+00,1.610200000000000000e+05
2.266146278109008705e+00,1.610210000000000000e+05
1.180320152254221044e+00,1.610240000000000000e+05
1.954538159018691434e+00,1.610250000000000000e+05
1.236392894349999327e+00,1.610260000000000000e+05
1.651473817901786045e+00,1.610270000000000000e+05
4.089658251843005132e+00,1.610280000000000000e+05
9.935261207422060536e+00,1.610310000000000000e+05
