1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.666000000000000014e+01,7.093661046879999599e-02,2.941176470590000161e-02,2.985296314969999898e+01,2.985296314969999865e-02,2.760617950659999820e-01,5.274715067349999815e-05,2.051251845969999932e-01,7.088386331809999608e-02
-1.746000000000000085e+01,1.440562252079999883e-01,5.882352941180000322e-02,6.062462181640000125e+01,6.062462181639999975e-02,4.078405480239999936e-01,1.451322367069999945e-02,2.637843228160000053e-01,1.295430015369999910e-01
-2.010999999999999943e+01,2.194974815390000056e-01,8.823529411760000496e-02,9.237332013099999983e+01,9.237332013099999739e-02,5.293757659079999511e-01,4.386051844990000032e-02,3.098782843680000232e-01,1.756369630890000089e-01
-2.021999999999999886e+01,2.974126579079999777e-01,1.176470588240000059e-01,1.251631429539999942e+02,1.251631429539999951e-01,6.471109827840000328e-01,8.195565431100000631e-02,3.496983248759999996e-01,2.154570035970000130e-01
-2.028000000000000114e+01,3.779695243549999750e-01,1.470588235289999879e-01,1.590646946299999911e+02,1.590646946300000031e-01,7.636467054200000160e-01,1.265336645700000096e-01,3.856771810649999854e-01,2.514358597860000266e-01
-2.039000000000000057e+01,4.613535178240000256e-01,1.764705882350000032e-01,1.941560144409999964e+02,1.941560144410000022e-01,8.804193611530000130e-01,1.765289957729999915e-01,4.190658433300000207e-01,2.848245220510000064e-01
-2.044000000000000128e+01,5.477703132110000039e-01,2.058823529409999908e-01,2.305236586119999913e+02,2.305236586119999986e-01,9.983838958270000452e-01,2.313980518750000104e-01,4.506135826159999858e-01,3.163722613370000269e-01
-2.048999999999999844e+01,6.374488798470000495e-01,2.352941176470000062e-01,2.682639865950000058e+02,2.682639865950000035e-01,1.118265032070000053e+00,2.908740489020000264e-01,4.808161522230000040e-01,3.465748309439999897e-01
-2.055000000000000071e+01,7.306451376960000355e-01,2.647058823530000216e-01,3.074846997480000255e+02,3.074846997480000232e-01,1.240671586669999993e+00,3.548600100000000035e-01,5.100264489750000463e-01,3.757851276959999764e-01
-2.073000000000000043e+01,8.276463602989999613e-01,2.941176470590000092e-01,3.483066942680000011e+02,3.483066942679999833e-01,1.366157179850000070e+00,4.233768620289999896e-01,5.385108195490000416e-01,4.042694982700000272e-01
-2.092000000000000171e+01,9.287765152720000028e-01,3.235294117649999968e-01,3.908663086870000143e+02,3.908663086870000081e-01,1.495257139430000048e+00,4.965372123919999936e-01,5.664806241590000235e-01,4.322393028800000092e-01
-2.121999999999999886e+01,1.034402792649999903e+00,3.529411764709999844e-01,4.353180712579999749e+02,4.353180712579999834e-01,1.628514150780000058e+00,5.745327557989999834e-01,5.941113581279999778e-01,4.598700368490000190e-01
-2.139999999999999858e+01,1.144943652910000109e+00,3.823529411759999941e-01,4.818380868930000247e+02,4.818380868930000061e-01,1.766498707790000067e+00,6.576299193160000112e-01,6.215550548780000018e-01,4.873137335989999874e-01
-2.155999999999999872e+01,1.382761965240000057e+00,4.411764705880000248e-01,5.819215454500000533e+02,5.819215454499999662e-01,2.059183525639999957e+00,8.405817261089999493e-01,6.764215604050000108e-01,5.421802391259999965e-01
-2.164000000000000057e+01,1.511236495389999934e+00,4.705882352940000124e-01,6.359887667199999441e+02,6.359887667200000427e-01,2.215334995370000115e+00,9.413793166880000118e-01,7.040984999810000478e-01,5.698571787020000334e-01
-2.169000000000000128e+01,1.647056317269999903e+00,5.000000000000000000e-01,6.931471805600000380e+02,6.931471805600000202e-01,2.379162716480000217e+00,1.049191239340000026e+00,7.321063992099999806e-01,5.978650779309999663e-01
-2.178999999999999915e+01,1.791112542480000069e+00,5.294117647060000431e-01,7.537718023759999824e+02,7.537718023760000552e-01,2.551690215859999888e+00,1.164776190370000020e+00,7.605776733829999747e-01,6.263363521039999604e-01
-2.187999999999999901e+01,1.944468975179999948e+00,5.588235294119999752e-01,8.183103235139999470e+02,8.183103235140000153e-01,2.734124180889999867e+00,1.289055090740000020e+00,7.896552057150000303e-01,6.554138844360000160e-01
-2.196000000000000085e+01,2.108409835089999795e+00,5.882352941180000183e-01,8.873031950009999491e+02,8.873031950009999669e-01,2.927907691110000155e+00,1.423153300360000095e+00,8.194978560150000257e-01,6.852565347360000114e-01
-2.207999999999999829e+01,2.474702677569999842e+00,6.470588235290000156e-01,1.041453874829999904e+03,1.041453874829999959e+00,3.356939719110000109e+00,1.726706957300000012e+00,8.822370415439999558e-01,7.479957202650000525e-01
-2.214999999999999858e+01,2.681459109920000028e+00,6.764705882349999477e-01,1.128465251820000049e+03,1.128465251820000015e+00,3.597063846859999803e+00,1.900095694250000022e+00,9.156047369440000194e-01,7.813634156650000051e-01
-2.216000000000000014e+01,3.158292812660000060e+00,7.352941176470000340e-01,1.329135947279999982e+03,1.329135947279999952e+00,4.146253741919999847e+00,2.304573204680000043e+00,9.879609292609999871e-01,8.537196079819999728e-01
-2.219999999999999929e+01,3.438168859750000195e+00,7.647058823529999660e-01,1.446918982939999978e+03,1.446918982939999987e+00,4.466064551819999728e+00,2.544514488949999986e+00,1.027895692069999978e+00,8.936543707940000081e-01
-2.255999999999999872e+01,3.755466152359999921e+00,7.941176470590000092e-01,1.580450375560000111e+03,1.580450375559999898e+00,4.826717022000000412e+00,2.818456604000000087e+00,1.071250869640000047e+00,9.370095483589999663e-01
-2.269000000000000128e+01,4.554991474630000425e+00,8.529411764709999844e-01,1.916922612179999987e+03,1.916922612180000041e+00,5.727976569970000043e+00,3.516247700570000134e+00,1.172985095340000061e+00,1.038743774060000069e+00
