,F,INPs_perL,T,delta_INP_neg,delta_INP_pos,end,start
2,0.0588235294118,0.336803454536,-18.5,0.270806099359,0.480043572126,2016-09-26 15:00:00,2016-09-26 12:00:00
3,0.078431372549,0.453766838968,-18.57,0.331145022117,0.540382494884,2016-09-26 15:00:00,2016-09-26 12:00:00
4,0.0980392156863,0.573245756862,-19.86,0.385165896777,0.594403369544,2016-09-26 15:00:00,2016-09-26 12:00:00
5,0.117647058824,0.695350794189,-20.31,0.434813266491,0.644050739258,2016-09-26 15:00:00,2016-09-26 12:00:00
6,0.137254901961,0.820199993367,-20.35,0.481242294537,0.690479767304,2016-09-26 15:00:00,2016-09-26 12:00:00
7,0.156862745098,0.94791953906,-20.42,0.525207094683,0.73444456745,2016-09-26 15:00:00,2016-09-26 12:00:00
8,0.176470588235,1.07864452467,-20.8,0.567233709257,0.776471182023,2016-09-26 15:00:00,2016-09-26 12:00:00
9,0.196078431373,1.21251981122,-21.01,0.607707847397,0.816945320164,2016-09-26 15:00:00,2016-09-26 12:00:00
10,0.21568627451,1.34970099228,-21.03,0.646923710343,0.85616118311,2016-09-26 15:00:00,2016-09-26 12:00:00
11,0.235294117647,1.49035548108,-21.07,0.685113135059,0.894350607826,2016-09-26 15:00:00,2016-09-26 12:00:00
12,0.254901960784,1.63466373888,-21.11,0.722463979609,0.931701452375,2016-09-26 15:00:00,2016-09-26 12:00:00
13,0.294117647059,1.93503719038,-21.25,0.795250466806,1.00448793957,2016-09-26 15:00:00,2016-09-26 12:00:00
14,0.313725490196,2.09154206242,-21.3,0.830933480573,1.04017095334,2016-09-26 15:00:00,2016-09-26 12:00:00
15,0.333333333333,2.25258393393,-21.31,0.866282875039,1.07552034781,2016-09-26 15:00:00,2016-09-26 12:00:00
16,0.352941176471,2.41843372921,-21.46,0.901390171683,1.11062764445,2016-09-26 15:00:00,2016-09-26 12:00:00
17,0.372549019608,2.58938738847,-21.51,0.936339354202,1.14557682697,2016-09-26 15:00:00,2016-09-26 12:00:00
18,0.392156862745,2.76576904577,-21.53,0.971208875639,1.18044634841,2016-09-26 15:00:00,2016-09-26 12:00:00
19,0.411764705882,2.94793472812,-21.66,1.0060733113,1.21531078407,2016-09-26 15:00:00,2016-09-26 12:00:00
20,0.43137254902,3.13627668188,-21.68,1.04100476793,1.25024224069,2016-09-26 15:00:00,2016-09-26 12:00:00
21,0.450980392157,3.33122845861,-21.73,1.07607413129,1.28531160406,2016-09-26 15:00:00,2016-09-26 12:00:00
22,0.470588235294,3.53327092622,-21.85,1.11135221656,1.32058968933,2016-09-26 15:00:00,2016-09-26 12:00:00
23,0.490196078431,3.74293941502,-21.91,1.14691087487,1.35614834763,2016-09-26 15:00:00,2016-09-26 12:00:00
24,0.509803921569,3.96083226587,-21.95,1.1828241038,1.39206157656,2016-09-26 15:00:00,2016-09-26 12:00:00
25,0.529411764706,4.18762112431,-21.96,1.21916920808,1.42840668085,2016-09-26 15:00:00,2016-09-26 12:00:00
26,0.549019607843,4.42406342664,-21.97,1.25602805889,1.46526553166,2016-09-26 15:00:00,2016-09-26 12:00:00
27,0.56862745098,4.67101766314,-22.05,1.29348850635,1.50272597911,2016-09-26 15:00:00,2016-09-26 12:00:00
28,0.588235294118,4.92946219445,-22.08,1.33164601057,1.54088348333,2016-09-26 15:00:00,2016-09-26 12:00:00
29,0.607843137255,5.20051866206,-22.25,1.37060557329,1.57984304606,2016-09-26 15:00:00,2016-09-26 12:00:00
30,0.627450980392,5.48548140865,-22.31,1.41048407653,1.6197215493,2016-09-26 15:00:00,2016-09-26 12:00:00
31,0.647058823529,5.78585486016,-22.37,1.45141317122,1.66065064398,2016-09-26 15:00:00,2016-09-26 12:00:00
32,0.686274509804,6.44020505825,-22.49,1.53704641248,1.74628388524,2016-09-26 15:00:00,2016-09-26 12:00:00
33,0.705882352941,6.7987523979,-22.59,1.58212592106,1.79136339383,2016-09-26 15:00:00,2016-09-26 12:00:00
34,0.725490196078,7.18204612838,-23.01,1.62902089237,1.83825836514,2016-09-26 15:00:00,2016-09-26 12:00:00
35,0.764705882353,8.03843879409,-23.24,1.72947102056,1.93870849333,2016-09-26 15:00:00,2016-09-26 12:00:00
36,0.78431372549,8.52183533292,-23.39,1.78381304072,1.99305051349,2016-09-26 15:00:00,2016-09-26 12:00:00
37,0.803921568627,9.05133633183,-23.62,1.84159745882,2.05083493159,2016-09-26 15:00:00,2016-09-26 12:00:00
38,0.823529411765,9.63667252993,-23.73,1.90354112082,2.11277859359,2016-09-26 15:00:00,2016-09-26 12:00:00
39,0.843137254902,10.291022728,-23.77,1.97060057145,2.17983804422,2016-09-26 15:00:00,2016-09-26 12:00:00
40,0.862745098039,11.0328637982,-24.08,2.04409647905,2.25333395181,2016-09-26 15:00:00,2016-09-26 12:00:00
41,0.882352941176,11.8892564639,-24.37,2.12593185734,2.33516933011,2016-09-26 15:00:00,2016-09-26 12:00:00
42,0.901960784314,12.9021540016,-24.44,2.219005199,2.42824267177,2016-09-26 15:00:00,2016-09-26 12:00:00
43,0.921568627451,14.1418403978,-24.5,2.32807645419,2.53731392695,2016-09-26 15:00:00,2016-09-26 12:00:00
44,0.941176470588,15.7400741336,-24.51,2.46186264204,2.6711001148,2016-09-26 15:00:00,2016-09-26 12:00:00
45,0.980392156863,21.8434757374,-24.77,2.91878122384,3.1280186966,2016-09-26 15:00:00,2016-09-26 12:00:00
2,0.0566037735849,0.0963855296986,-15.02,0.0775263089001,0.137475211262,2016-09-26 15:12:00,2016-09-26 12:11:00
3,0.0754716981132,0.129803843321,-15.73,0.0947780873061,0.154726989668,2016-09-26 15:12:00,2016-09-26 12:11:00
4,0.0943396226415,0.163911242671,-16.73,0.110213273552,0.170162175914,2016-09-26 15:12:00,2016-09-26 12:11:00
5,0.11320754717,0.198736745033,-17.91,0.124389078992,0.184337981354,2016-09-26 15:12:00,2016-09-26 12:11:00
6,0.132075471698,0.234311240055,-18.22,0.137636417514,0.197585319876,2016-09-26 15:12:00,2016-09-26 12:11:00
7,0.150943396226,0.270667654385,-18.29,0.15017120536,0.210120107722,2016-09-26 15:12:00,2016-09-26 12:11:00
8,0.169811320755,0.307841134803,-18.68,0.162143940095,0.222092842458,2016-09-26 15:12:00,2016-09-26 12:11:00
9,0.188679245283,0.345869252421,-19.51,0.173664847794,0.233613750156,2016-09-26 15:12:00,2016-09-26 12:11:00
10,0.207547169811,0.384792230901,-19.94,0.18481787587,0.244766778232,2016-09-26 15:12:00,2016-09-26 12:11:00
11,0.22641509434,0.424653202183,-20.3,0.195669043542,0.255617945904,2016-09-26 15:12:00,2016-09-26 12:11:00
12,0.245283018868,0.465498493794,-20.49,0.206271707535,0.266220609897,2016-09-26 15:12:00,2016-09-26 12:11:00
13,0.301886792453,0.594458598121,-20.66,0.236997983565,0.296946885927,2016-09-26 15:12:00,2016-09-26 12:11:00
14,0.339622641509,0.686379482024,-20.7,0.256897285144,0.316846187506,2016-09-26 15:12:00,2016-09-26 12:11:00
15,0.358490566038,0.734329223767,-20.9,0.266748419313,0.326697321675,2016-09-26 15:12:00,2016-09-26 12:11:00
16,0.377358490566,0.783710510612,-20.93,0.276562936036,0.336511838398,2016-09-26 15:12:00,2016-09-26 12:11:00
17,0.415094339623,0.887128575557,-20.94,0.29616166874,0.356110571102,2016-09-26 15:12:00,2016-09-26 12:11:00
18,0.452830188679,0.997446130224,-21.08,0.315845735252,0.375794637614,2016-09-26 15:12:00,2016-09-26 12:11:00
19,0.471698113208,1.05549244612,-21.12,0.325765941792,0.385714844154,2016-09-26 15:12:00,2016-09-26 12:11:00
20,0.509433962264,1.17807816775,-21.18,0.345856609412,0.405805511774,2016-09-26 15:12:00,2016-09-26 12:11:00
21,0.528301886792,1.24295512073,-21.25,0.356066466787,0.416015369149,2016-09-26 15:12:00,2016-09-26 12:11:00
22,0.547169811321,1.3104808337,-21.27,0.366413963248,0.42636286561,2016-09-26 15:12:00,2016-09-26 12:11:00
23,0.566037735849,1.38088083108,-21.29,0.376921825814,0.436870728176,2016-09-26 15:12:00,2016-09-26 12:11:00
24,0.584905660377,1.45441072583,-21.34,0.387614644934,0.447563547296,2016-09-26 15:12:00,2016-09-26 12:11:00
25,0.603773584906,1.53136182193,-21.5,0.398519330206,0.458468232568,2016-09-26 15:12:00,2016-09-26 12:11:00
26,0.622641509434,1.61206808482,-21.52,0.409665656675,0.469614559037,2016-09-26 15:12:00,2016-09-26 12:11:00
27,0.641509433962,1.69691490122,-21.66,0.42108693207,0.481035834432,2016-09-26 15:12:00,2016-09-26 12:11:00
28,0.679245283019,1.88089881479,-21.7,0.444910417816,0.504859320178,2016-09-26 15:12:00,2016-09-26 12:11:00
29,0.716981132075,2.08793746063,-21.71,0.470364551827,0.530313454189,2016-09-26 15:12:00,2016-09-26 12:11:00
30,0.735849056604,2.20206203715,-21.76,0.483856653483,0.543805555845,2016-09-26 15:12:00,2016-09-26 12:11:00
31,0.754716981132,2.32464775878,-21.83,0.497965093686,0.557913996048,2016-09-26 15:12:00,2016-09-26 12:11:00
32,0.792452830189,2.60098031686,-21.93,0.528462501502,0.588411403864,2016-09-26 15:12:00,2016-09-26 12:11:00
33,0.811320754717,2.75863767585,-21.97,0.545138234615,0.605087136977,2016-09-26 15:12:00,2016-09-26 12:11:00
34,0.830188679245,2.93291980054,-22.03,0.563026936268,0.62297583863,2016-09-26 15:12:00,2016-09-26 12:11:00
35,0.849056603774,3.12775063994,-22.1,0.582406504968,0.64235540733,2016-09-26 15:12:00,2016-09-26 12:11:00
36,0.867924528302,3.34863162817,-22.12,0.603660760157,0.66360966252,2016-09-26 15:12:00,2016-09-26 12:11:00
37,0.88679245283,3.60362001575,-22.3,0.627342921896,0.687291824258,2016-09-26 15:12:00,2016-09-26 12:11:00
38,0.905660377358,3.90520726688,-22.38,0.654295801198,0.71424470356,2016-09-26 15:12:00,2016-09-26 12:11:00
39,0.924528301887,4.27432023097,-22.45,0.685903759398,0.74585266176,2016-09-26 15:12:00,2016-09-26 12:11:00
40,0.943396226415,4.75018960678,-22.67,0.724702503467,0.784651405829,2016-09-26 15:12:00,2016-09-26 12:11:00
41,0.962264150943,5.420889822,-22.89,0.77622204429,0.836170946652,2016-09-26 15:12:00,2016-09-26 12:11:00
42,0.981132075472,6.56745941303,-23.37,0.857394675078,0.91734357744,2016-09-26 15:12:00,2016-09-26 12:11:00
2,0.0576923076923,0.0851265227499,-13.39,0.0684582861073,0.121374169468,2016-09-27 14:26:00,2016-09-27 10:57:00
3,0.0769230769231,0.114664509746,-14.01,0.0837017045003,0.136617587861,2016-09-27 14:26:00,2016-09-27 10:57:00
4,0.0961538461538,0.144824394567,-14.3,0.0973444070102,0.15026029037,2016-09-27 14:26:00,2016-09-27 10:57:00
5,0.115384615385,0.175632928534,-15.47,0.109878198507,0.162794081867,2016-09-27 14:26:00,2016-09-27 10:57:00
6,0.134615384615,0.207118627068,-16.14,0.121595191429,0.174511074789,2016-09-27 14:26:00,2016-09-27 10:57:00
7,0.153846153846,0.239311928292,-16.23,0.132686031402,0.185601914762,2016-09-27 14:26:00,2016-09-27 10:57:00
8,0.173076923077,0.272245369865,-16.43,0.143283651556,0.196199534916,2016-09-27 14:26:00,2016-09-27 10:57:00
9,0.192307692308,0.305953786634,-16.55,0.153485465463,0.206401348823,2016-09-27 14:26:00,2016-09-27 10:57:00
10,0.211538461538,0.340474532099,-17.09,0.163365716633,0.216281599993,2016-09-27 14:26:00,2016-09-27 10:57:00
11,0.230769230769,0.375847727226,-17.47,0.172982849008,0.225898732368,2016-09-27 14:26:00,2016-09-27 10:57:00
12,0.25,0.412116540773,-17.49,0.18238415562,0.23530003898,2016-09-27 14:26:00,2016-09-27 10:57:00
13,0.269230769231,0.449327506024,-17.86,0.191608845792,0.244524729153,2016-09-27 14:26:00,2016-09-27 10:57:00
14,0.288461538462,0.487530879777,-18.5,0.200690147323,0.253606030683,2016-09-27 14:26:00,2016-09-27 10:57:00
15,0.307692307692,0.526781050519,-19.89,0.209656795792,0.262572679152,2016-09-27 14:26:00,2016-09-27 10:57:00
16,0.326923076923,0.567137004114,-19.99,0.218534121697,0.271450005058,2016-09-27 14:26:00,2016-09-27 10:57:00
17,0.346153846154,0.608662857011,-20.39,0.227344866607,0.280260749968,2016-09-27 14:26:00,2016-09-27 10:57:00
18,0.365384615385,0.651428469064,-20.61,0.236109812953,0.289025696313,2016-09-27 14:26:00,2016-09-27 10:57:00
19,0.384615384615,0.695510150677,-20.7,0.244848283863,0.297764167223,2016-09-27 14:26:00,2016-09-27 10:57:00
20,0.403846153846,0.740991482245,-20.73,0.253578551818,0.306494435179,2016-09-27 14:26:00,2016-09-27 10:57:00
21,0.423076923077,0.787964267999,-21.03,0.262318183709,0.31523406707,2016-09-27 14:26:00,2016-09-27 10:57:00
22,0.442307692308,0.836529651599,-21.04,0.271084342614,0.324000225974,2016-09-27 14:26:00,2016-09-27 10:57:00
23,0.461538461538,0.886799427565,-21.45,0.279894061979,0.332809945339,2016-09-27 14:26:00,2016-09-27 10:57:00
24,0.480769230769,0.938897591292,-21.47,0.288764504945,0.341680388305,2016-09-27 14:26:00,2016-09-27 10:57:00
25,0.5,0.992962181704,-21.51,0.297713219863,0.350629103223,2016-09-27 14:26:00,2016-09-27 10:57:00
26,0.519230769231,1.04914748548,-21.64,0.306758402365,0.359674285725,2016-09-27 14:26:00,2016-09-27 10:57:00
27,0.538461538462,1.10762669145,-21.9,0.315919174411,0.368835057771,2016-09-27 14:26:00,2016-09-27 10:57:00
28,0.557692307692,1.16859511024,-21.92,0.325215891719,0.378131775079,2016-09-27 14:26:00,2016-09-27 10:57:00
29,0.576923076923,1.23227411,-21.98,0.334670492737,0.387586376097,2016-09-27 14:26:00,2016-09-27 10:57:00
30,0.615384615385,1.36880990893,-22.03,0.354151531358,0.407067414719,2016-09-27 14:26:00,2016-09-27 10:57:00
31,0.634615384615,1.44228968773,-22.11,0.364233836804,0.417149720164,2016-09-27 14:26:00,2016-09-27 10:57:00
32,0.653846153846,1.51974323222,-22.17,0.374587082261,0.427502965621,2016-09-27 14:26:00,2016-09-27 10:57:00
33,0.673076923077,1.60162503871,-22.19,0.385249244887,0.438165128247,2016-09-27 14:26:00,2016-09-27 10:57:00
34,0.692307692308,1.68847233238,-22.27,0.396264201098,0.449180084458,2016-09-27 14:26:00,2016-09-27 10:57:00
35,0.730769230769,1.87976160927,-22.32,0.419567272991,0.472483156351,2016-09-27 14:26:00,2016-09-27 10:57:00
36,0.75,1.98592436341,-22.33,0.431989311505,0.484905194865,2016-09-27 14:26:00,2016-09-27 10:57:00
37,0.788461538462,2.2252362917,-22.41,0.45882618965,0.51174207301,2016-09-27 14:26:00,2016-09-27 10:57:00
38,0.807692307692,2.36177209063,-22.43,0.473492568814,0.526408452174,2016-09-27 14:26:00,2016-09-27 10:57:00
39,0.846153846154,2.68143451408,-22.51,0.506253004304,0.559168887664,2016-09-27 14:26:00,2016-09-27 10:57:00
40,0.865384615385,2.87272379097,-22.57,0.524927072714,0.577842956074,2016-09-27 14:26:00,2016-09-27 10:57:00
41,0.884615384615,3.09355105486,-22.74,0.545727319905,0.598643203266,2016-09-27 14:26:00,2016-09-27 10:57:00
42,0.903846153846,3.35473427234,-22.78,0.569392253352,0.622308136712,2016-09-27 14:26:00,2016-09-27 10:57:00
43,0.923076923077,3.67439669579,-22.85,0.597134789152,0.650050672513,2016-09-27 14:26:00,2016-09-27 10:57:00
44,0.942307692308,4.08651323656,-22.86,0.631176391025,0.684092274385,2016-09-27 14:26:00,2016-09-27 10:57:00
45,0.961538461538,4.66735887749,-22.9,0.676361264036,0.729277147396,2016-09-27 14:26:00,2016-09-27 10:57:00
46,0.980769230769,5.66032105919,-22.97,0.747519950704,0.800435834065,2016-09-27 14:26:00,2016-09-27 10:57:00
2,0.0666666666667,0.383293730483,-18.83,0.307795010754,0.544930813223,2016-09-28 15:35:00,2016-09-28 12:35:00
3,0.0888888888889,0.517169017033,-20.63,0.376688173673,0.613823976142,2016-09-28 15:35:00,2016-09-28 12:35:00
4,0.111111111111,0.654350198091,-20.74,0.438513527858,0.675649330328,2016-09-28 15:35:00,2016-09-28 12:35:00
5,0.133333333333,0.795004686893,-20.82,0.495474563735,0.732610366204,2016-09-28 15:35:00,2016-09-28 12:35:00
6,0.155555555556,0.939312944689,-21.38,0.548882065292,0.786017867761,2016-09-28 15:35:00,2016-09-28 12:35:00
7,0.177777777778,1.08746987292,-21.54,0.599593697539,0.836729500008,2016-09-28 15:35:00,2016-09-28 12:35:00
8,0.2,1.23968639619,-21.56,0.648209808888,0.885345611357,2016-09-28 15:35:00,2016-09-28 12:35:00
9,0.222222222222,1.39619126823,-21.73,0.695172766044,0.932308568513,2016-09-28 15:35:00,2016-09-28 12:35:00
10,0.244444444444,1.55723313975,-21.89,0.74082226653,0.977958068999,2016-09-28 15:35:00,2016-09-28 12:35:00
11,0.266666666667,1.72308293502,-22.01,0.785428398003,1.02256420047,2016-09-28 15:35:00,2016-09-28 12:35:00
12,0.288888888889,1.89403659428,-22.12,0.829212545589,1.06634834806,2016-09-28 15:35:00,2016-09-28 12:35:00
13,0.333333333333,2.25258393393,-22.14,0.915035793421,1.15217159589,2016-09-28 15:35:00,2016-09-28 12:35:00
14,0.355555555556,2.44092588769,-22.35,0.957379048336,1.1945148508,2016-09-28 15:35:00,2016-09-28 12:35:00
15,0.4,2.83792013203,-22.37,1.04158076842,1.27871657089,2016-09-28 15:35:00,2016-09-28 12:35:00
16,0.422222222222,3.04758862083,-22.55,1.08367364953,1.320809452,2016-09-28 15:35:00,2016-09-28 12:35:00
17,0.444444444444,3.26548147168,-22.59,1.12590995653,1.363045759,2016-09-28 15:35:00,2016-09-28 12:35:00
18,0.466666666667,3.49227033012,-22.66,1.16839933003,1.4055351325,2016-09-28 15:35:00,2016-09-28 12:35:00
19,0.488888888889,3.72871263245,-22.68,1.2112525846,1.44838838707,2016-09-28 15:35:00,2016-09-28 12:35:00
20,0.511111111111,3.97566686896,-22.69,1.25458391362,1.49171971609,2016-09-28 15:35:00,2016-09-28 12:35:00
21,0.533333333333,4.23411140026,-22.71,1.29851318653,1.535648989,2016-09-28 15:35:00,2016-09-28 12:35:00
22,0.555555555556,4.50516786787,-22.72,1.34316846187,1.58030426434,2016-09-28 15:35:00,2016-09-28 12:35:00
23,0.577777777778,4.79013061447,-23.04,1.38868885672,1.62582465918,2016-09-28 15:35:00,2016-09-28 12:35:00
24,0.6,5.09050406597,-23.12,1.43522794549,1.67236374796,2016-09-28 15:35:00,2016-09-28 12:35:00
25,0.622222222222,5.40805080952,-23.22,1.48295791405,1.72009371652,2016-09-28 15:35:00,2016-09-28 12:35:00
26,0.644444444444,5.74485426406,-23.27,1.53207477722,1.76921057969,2016-09-28 15:35:00,2016-09-28 12:35:00
27,0.666666666667,6.10340160371,-23.29,1.58280509555,1.81994089802,2016-09-28 15:35:00,2016-09-28 12:35:00
28,0.688888888889,6.48669533419,-23.33,1.63541482585,1.87255062831,2016-09-28 15:35:00,2016-09-28 12:35:00
29,0.711111111111,6.8984062906,-23.36,1.69022125811,1.92735706058,2016-09-28 15:35:00,2016-09-28 12:35:00
30,0.755555555556,7.82648453873,-23.51,1.808055929,2.04519173146,2016-09-28 15:35:00,2016-09-28 12:35:00
31,0.777777777778,8.35598553765,-23.55,1.87216228435,2.10929808681,2016-09-28 15:35:00,2016-09-28 12:35:00
32,0.8,8.94132173575,-23.6,1.94070745915,2.17784326162,2016-09-28 15:35:00,2016-09-28 12:35:00
33,0.822222222222,9.59567193384,-23.65,2.01472877961,2.25186458208,2016-09-28 15:35:00,2016-09-28 12:35:00
34,0.844444444444,10.337513004,-23.69,2.09565631584,2.33279211831,2016-09-28 15:35:00,2016-09-28 12:35:00
35,0.866666666667,11.1939056697,-23.79,2.1855483301,2.42268413257,2016-09-28 15:35:00,2016-09-28 12:35:00
36,0.888888888889,12.2068032074,-23.83,2.28753686547,2.52467266794,2016-09-28 15:35:00,2016-09-28 12:35:00
37,0.911111111111,13.4464896036,-23.91,2.40676142483,2.6438972273,2016-09-28 15:35:00,2016-09-28 12:35:00
38,0.933333333333,15.0447233395,-24.24,2.55262753977,2.78976334224,2016-09-28 15:35:00,2016-09-28 12:35:00
39,0.955555555556,17.2973072734,-24.56,2.74562861466,2.98276441713,2016-09-28 15:35:00,2016-09-28 12:35:00
40,0.977777777778,21.1481249432,-25.0,3.04844254369,3.28557834615,2016-09-28 15:35:00,2016-09-28 12:35:00
2,0.063829787234,0.156729321813,-11.49,0.125915834691,0.223026577744,2016-09-28 15:40:00,2016-09-28 13:34:00
3,0.0851063829787,0.211357014582,-11.86,0.15405280568,0.251163548733,2016-09-28 15:40:00,2016-09-28 13:34:00
4,0.106382978723,0.26727018208,-12.37,0.179281438396,0.276392181448,2016-09-28 15:40:00,2016-09-28 13:34:00
5,0.127659574468,0.324530783684,-12.43,0.202504085763,0.299614828815,2016-09-28 15:40:00,2016-09-28 13:34:00
6,0.148936170213,0.383205369252,-12.66,0.224257231371,0.321367974424,2016-09-28 15:40:00,2016-09-28 13:34:00
7,0.170212765957,0.443365544103,-12.73,0.244891582562,0.342002325615,2016-09-28 15:40:00,2016-09-28 13:34:00
8,0.191489361702,0.505088494401,-13.13,0.264652288018,0.361763031071,2016-09-28 15:40:00,2016-09-28 13:34:00
9,0.212765957447,0.568457582611,-13.26,0.283719629764,0.380830372817,2016-09-28 15:40:00,2016-09-28 13:34:00
10,0.234042553191,0.633563024556,-13.33,0.302231675228,0.399342418281,2016-09-28 15:40:00,2016-09-28 13:34:00
11,0.255319148936,0.700502661868,-13.35,0.320297807949,0.417408551002,2016-09-28 15:40:00,2016-09-28 13:34:00
12,0.297872340426,0.840319456904,-13.61,0.355434843359,0.452545586412,2016-09-28 15:40:00,2016-09-28 13:34:00
13,0.31914893617,0.913439071643,-13.64,0.372644692531,0.469755435583,2016-09-28 15:40:00,2016-09-28 13:34:00
14,0.340425531915,0.988880327975,-13.66,0.389693195933,0.486803938986,2016-09-28 15:40:00,2016-09-28 13:34:00
15,0.36170212766,1.06679550434,-13.79,0.406630972979,0.503741716032,2016-09-28 15:40:00,2016-09-28 13:34:00
16,0.382978723404,1.14735237079,-13.8,0.423504457883,0.520615200936,2016-09-28 15:40:00,2016-09-28 13:34:00
17,0.404255319149,1.23073636426,-13.82,0.440357141783,0.537467884836,2016-09-28 15:40:00,2016-09-28 13:34:00
18,0.425531914894,1.31715315965,-13.87,0.457230595159,0.554341338212,2016-09-28 15:40:00,2016-09-28 13:34:00
19,0.446808510638,1.40683172628,-13.89,0.474165346046,0.571276089099,2016-09-28 15:40:00,2016-09-28 13:34:00
20,0.468085106383,1.50002798413,-13.99,0.491201670371,0.588312413424,2016-09-28 15:40:00,2016-09-28 13:34:00
21,0.489361702128,1.59702920673,-14.3,0.508380339204,0.605491082256,2016-09-28 15:40:00,2016-09-28 13:34:00
22,0.510638297872,1.69815936171,-14.36,0.525743361604,0.622854104657,2016-09-28 15:40:00,2016-09-28 13:34:00
23,0.531914893617,1.80378563908,-14.4,0.543334759696,0.640445502749,2016-09-28 15:40:00,2016-09-28 13:34:00
24,0.553191489362,1.91432649935,-14.5,0.561201414082,0.658312157135,2016-09-28 15:40:00,2016-09-28 13:34:00
25,0.617021276596,2.28061934183,-14.6,0.616985970398,0.714096713451,2016-09-28 15:40:00,2016-09-28 13:34:00
26,0.63829787234,2.41643916371,-14.73,0.63651718336,0.733627926413,2016-09-28 15:40:00,2016-09-28 13:34:00
27,0.659574468085,2.56049538891,-14.76,0.656641919735,0.753752662787,2016-09-28 15:40:00,2016-09-28 13:34:00
28,0.68085106383,2.71385182161,-14.78,0.677453122821,0.774563865874,2016-09-28 15:40:00,2016-09-28 13:34:00
29,0.702127659574,2.87779268153,-14.9,0.699060285955,0.796171029008,2016-09-28 15:40:00,2016-09-28 13:34:00
30,0.744680851064,3.244085524,-14.95,0.74521481658,0.842325559633,2016-09-28 15:40:00,2016-09-28 13:34:00
31,0.765957446809,3.45084195635,-15.15,0.770118955101,0.867229698154,2016-09-28 15:40:00,2016-09-28 13:34:00
32,0.787234042553,3.67731800379,-15.48,0.79655655454,0.893667297593,2016-09-28 15:40:00,2016-09-28 13:34:00
33,0.808510638298,3.9276756591,-15.64,0.824851179543,0.921961922596,2016-09-28 15:40:00,2016-09-28 13:34:00
34,0.829787234043,4.20755170618,-15.68,0.855434089276,0.952544832329,2016-09-28 15:40:00,2016-09-28 13:34:00
35,0.851063829787,4.5248489988,-15.77,0.88890017246,0.986010915513,2016-09-28 15:40:00,2016-09-28 13:34:00
36,0.872340425532,4.89114184127,-15.87,0.926106024635,1.02321676769,2016-09-28 15:40:00,2016-09-28 13:34:00
37,0.893617021277,5.32437432106,-16.1,0.968355584861,1.06546632791,2016-09-28 15:40:00,2016-09-28 13:34:00
38,0.914893617021,5.85460802345,-16.29,1.01778916514,1.11489990819,2016-09-28 15:40:00,2016-09-28 13:34:00
39,0.936170212766,6.53819815854,-16.8,1.07832464108,1.17543538413,2016-09-28 15:40:00,2016-09-28 13:34:00
40,0.957446808511,7.50166434072,-17.15,1.15850071521,1.25561145826,2016-09-28 15:40:00,2016-09-28 13:34:00
41,0.978723404255,9.14872065799,-17.97,1.28444054826,1.38155129131,2016-09-28 15:40:00,2016-09-28 13:34:00
2,0.0612244897959,0.350993897897,-19.22,0.282106433584,0.499884211361,2016-09-30 13:19:00,2016-09-30 10:19:00
3,0.0816326530612,0.473098935224,-19.88,0.345050390712,0.562828168489,2016-09-30 13:19:00,2016-09-30 10:19:00
4,0.102040816327,0.597948134402,-19.89,0.40144397491,0.619221752687,2016-09-30 13:19:00,2016-09-30 10:19:00
5,0.122448979592,0.725667680095,-20.05,0.453310888372,0.67108866615,2016-09-30 13:19:00,2016-09-30 10:19:00
6,0.142857142857,0.856392665707,-20.33,0.501853760093,0.719631537871,2016-09-30 13:19:00,2016-09-30 10:19:00
7,0.183673469388,1.12744913331,-20.51,0.591872649455,0.809650427232,2016-09-30 13:19:00,2016-09-30 10:19:00
8,0.204081632653,1.26810362212,-20.56,0.634299901146,0.852077678923,2016-09-30 13:19:00,2016-09-30 10:19:00
9,0.224489795918,1.41241187991,-20.6,0.675447672179,0.893225449957,2016-09-30 13:19:00,2016-09-30 10:19:00
10,0.244897959184,1.56056880815,-20.83,0.715559056233,0.93333683401,2016-09-30 13:19:00,2016-09-30 10:19:00
11,0.265306122449,1.71278533141,-20.94,0.754831648421,0.972609426199,2016-09-30 13:19:00,2016-09-30 10:19:00
12,0.30612244898,2.03033207497,-20.99,0.831495295833,1.04927307361,2016-09-30 13:19:00,2016-09-30 10:19:00
13,0.326530612245,2.19618187025,-21.18,0.869149563625,1.0869273414,2016-09-30 13:19:00,2016-09-30 10:19:00
14,0.367346938776,2.54351718681,-21.24,0.943652341356,1.16143011913,2016-09-30 13:19:00,2016-09-30 10:19:00
15,0.387755102041,2.72568286916,-21.3,0.980691909558,1.19846968734,2016-09-30 13:19:00,2016-09-30 10:19:00
16,0.428571428571,3.10897659964,-21.32,1.05478289906,1.27256067684,2016-09-30 13:19:00,2016-09-30 10:19:00
17,0.469387755102,3.52068755605,-21.35,1.12943862208,1.34721639985,2016-09-30 13:19:00,2016-09-30 10:19:00
18,0.489795918367,3.7385804069,-21.36,1.1671830002,1.38496077798,2016-09-30 13:19:00,2016-09-30 10:19:00
19,0.530612244898,4.20181156767,-21.44,1.24393126608,1.46170904386,2016-09-30 13:19:00,2016-09-30 10:19:00
20,0.551020408163,4.44876580418,-21.66,1.28311853256,1.50089631034,2016-09-30 13:19:00,2016-09-30 10:19:00
21,0.571428571429,4.70721033548,-21.7,1.32298108174,1.54075885952,2016-09-30 13:19:00,2016-09-30 10:19:00
