1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.126000000000000156e+01,2.250471820830000080e-01,2.500000000000000139e-02,2.531780798429999990e+01,2.531780798430000035e-02,8.767846776180000523e-01,1.541309915700000077e-04,6.517374955350000443e-01,2.248930510909999958e-01
-2.210999999999999943e+01,6.929914797309999486e-01,7.499999999999999722e-02,7.796154146969999488e+01,7.796154146969999643e-02,1.675568514939999920e+00,1.372588889659999978e-01,9.825770352089999715e-01,5.557325907650000341e-01
-2.255999999999999872e+01,1.186945712220000004e+00,1.250000000000000000e-01,1.335313926249999952e+02,1.335313926249999950e-01,2.406987210150000056e+00,3.937486587280000228e-01,1.220041497930000052e+00,7.931970534900000258e-01
-2.273000000000000043e+01,1.444612706650000078e+00,1.499999999999999944e-01,1.625189294980000057e+02,1.625189294980000088e-01,2.768552743409999906e+00,5.475171143279999875e-01,1.323940036760000050e+00,8.970955923179999569e-01
-2.310000000000000142e+01,1.709972379090000105e+00,1.749999999999999889e-01,1.923718926470000099e+02,1.923718926469999979e-01,3.131609987880000112e+00,7.151792147450000137e-01,1.421637608790000007e+00,9.947931643440000027e-01
-2.344999999999999929e+01,1.983498233900000018e+00,2.000000000000000111e-01,2.231435513140000069e+02,2.231435513139999882e-01,3.498185380499999830e+00,8.956555317490000334e-01,1.514687146600000034e+00,1.087842702159999897e+00
-2.353000000000000114e+01,2.265708885590000055e+00,2.250000000000000056e-01,2.548922496289999913e+02,2.548922496289999784e-01,3.869890073660000152e+00,1.088372141960000095e+00,1.604181188070000097e+00,1.177336743619999959e+00
-2.355999999999999872e+01,2.557173977350000182e+00,2.500000000000000000e-01,2.876820724519999999e+02,2.876820724520000039e-01,4.248104579049999607e+00,1.293087820100000007e+00,1.690930601700000091e+00,1.264086157249999953e+00
-2.358999999999999986e+01,2.858521103360000204e+00,2.750000000000000222e-01,3.215836241270000073e+02,3.215836241269999785e-01,4.634085350040000328e+00,1.509801301119999994e+00,1.775564246679999902e+00,1.348719802239999987e+00
-2.362000000000000099e+01,3.170443946119999801e+00,2.999999999999999889e-01,3.566749439390000020e+02,3.566749439390000109e-01,5.029032655249999983e+00,1.738699681429999977e+00,1.858588709129999961e+00,1.431744264690000046e+00
-2.412000000000000099e+01,3.493711894310000066e+00,3.250000000000000111e-01,3.930425881099999970e+02,3.930425881099999796e-01,5.434138177080000354e+00,1.980130055979999915e+00,1.940426282770000066e+00,1.513581838329999929e+00
-2.419000000000000128e+01,3.829181476380000060e+00,3.499999999999999778e-01,4.307829160919999936e+02,4.307829160919999789e-01,5.850621862199999690e+00,2.234585534999999901e+00,2.021440385830000075e+00,1.594595941379999937e+00
-2.426000000000000156e+01,4.177810037739999593e+00,3.750000000000000000e-01,4.700036292460000027e+02,4.700036292459999765e-01,6.279763437649999780e+00,2.502701082270000210e+00,2.101953399910000186e+00,1.675108955470000049e+00
-2.428999999999999915e+01,4.540672211250000423e+00,4.000000000000000222e-01,5.108256237659999783e+02,5.108256237660000476e-01,6.722932013070000323e+00,2.785256853879999994e+00,2.182259801819999900e+00,1.755415357369999985e+00
-2.432000000000000028e+01,4.918979894979999656e+00,4.249999999999999889e-01,5.533852381850000484e+02,5.533852381849999613e-01,7.181616230220000396e+00,3.083188004180000164e+00,2.262636335239999852e+00,1.835791890799999937e+00
-2.446000000000000085e+01,5.727617923470000427e+00,4.749999999999999778e-01,6.443570163910000019e+02,6.443570163909999593e-01,8.152284994429999543e+00,3.729795296959999895e+00,2.424667070960000004e+00,1.997822626520000089e+00
-2.466000000000000014e+01,6.617248666200000073e+00,5.250000000000000222e-01,7.444404749469999842e+02,7.444404749470000526e-01,9.207448467700000805e+00,4.453893309149999702e+00,2.590199801499999843e+00,2.163355357049999927e+00
-2.475000000000000000e+01,8.144806505549999187e+00,5.999999999999999778e-01,9.162907318740000164e+02,9.162907318740000084e-01,1.099510771929999997e+01,5.721349736249999651e+00,2.850301213749999896e+00,2.423456769299999980e+00
-2.507000000000000028e+01,8.718482248990000016e+00,6.250000000000000000e-01,9.808292530119999810e+02,9.808292530119999686e-01,1.166006711740000057e+01,6.203741825049999825e+00,2.941584868390000107e+00,2.514740423940000191e+00
-2.514000000000000057e+01,9.331752217769999191e+00,6.500000000000000222e-01,1.049822124499999973e+03,1.049822124499999898e+00,1.236765795320000016e+01,6.722690926810000356e+00,3.035905735400000083e+00,2.609061290960000168e+00
-2.517999999999999972e+01,9.990489748019999894e+00,6.750000000000000444e-01,1.123930096649999996e+03,1.123930096650000099e+00,1.312431777980000014e+01,7.283506160700000009e+00,3.133828031769999800e+00,2.706983587329999885e+00
-2.523000000000000043e+01,1.070198048289999981e+01,6.999999999999999556e-01,1.203972804329999917e+03,1.203972804329999979e+00,1.393801115269999968e+01,7.892794257540000302e+00,3.236030669799999870e+00,2.809186225349999955e+00
-2.530999999999999872e+01,1.147541494500000070e+01,7.249999999999999778e-01,1.290984181320000062e+03,1.290984181320000035e+00,1.481876276280000049e+01,8.558911571650000383e+00,3.343347817819999790e+00,2.916503373369999874e+00
