,T,INPs_perL,F,K,INPs_perdrop,INPerr_pos,INPerr_neg,delta_INP_pos,delta_INP_neg,run_date,sample_date
41,-17.59,8.69370841922,0.728571428571,1304.05626288,1.30405626288,10.5686374825,7.00171268922,1.87492906333,1.69199573,2016-11-02,2016-10-19
42,-17.61,9.05415656102,0.742857142857,1358.12348415,1.35812348415,10.9656820401,7.32556441533,1.91152547903,1.7285921457,2016-11-02,2016-10-19
43,-17.66,9.43521265329,0.757142857143,1415.28189799,1.41528189799,11.3846432062,7.66871543367,1.94943055295,1.76649721962,2016-11-02,2016-10-19
44,-17.7,9.83937679873,0.771428571429,1475.90651981,1.47590651981,11.8281837067,8.03350322405,1.98880690801,1.80587357468,2016-11-02,2016-10-19
45,-17.74,10.2696336063,0.785714285714,1540.44504095,1.54044504095,12.2994801675,8.42272037847,2.02984656117,1.84691322784,2016-11-02,2016-10-19
46,-17.92,10.7295860829,0.8,1609.43791243,1.60943791243,12.8023649145,8.83974058464,2.07277883159,1.88984549825,2016-11-02,2016-10-19
47,-17.98,11.2236392306,0.814285714286,1683.54588459,1.68354588459,13.3415203349,9.28869145959,2.11788110433,1.93494777099,2016-11-02,2016-10-19
48,-18.01,11.7572572817,0.828571428571,1763.58859226,1.76358859226,13.9227510772,9.77469681965,2.16549379542,1.98256046209,2016-11-02,2016-10-19
49,-18.28,12.3373331283,0.842857142857,1850.59996925,1.85059996925,14.5533747989,10.3042247911,2.21604167057,2.03310833724,2016-11-02,2016-10-19
50,-18.49,12.972734327,0.857142857143,1945.91014906,1.94591014906,15.2427994114,10.885602576,2.27006508441,2.08713175107,2016-11-02,2016-10-19
51,-18.57,13.6751377648,0.871428571429,2051.27066471,2.05127066471,16.0034050641,11.5298037988,2.32826729931,2.14533396598,2016-11-02,2016-10-19
52,-18.69,14.4603580025,0.885714285714,2169.05370037,2.16905370037,16.8519470531,12.2517022852,2.39158905062,2.20865571729,2016-11-02,2016-10-19
53,-18.72,15.3505672866,0.9,2302.58509299,2.30258509299,17.811899115,13.0721687916,2.46133182836,2.27839849503,2016-11-02,2016-10-19
54,-18.78,16.3782384855,0.914285714286,2456.73577282,2.45673577282,18.9176127322,14.0217975721,2.53937424673,2.3564409134,2016-11-02,2016-10-19
55,-18.98,17.5937155308,0.928571428571,2639.05732962,2.63905732962,20.2222974994,15.1480668955,2.62858196864,2.44564863531,2016-11-02,2016-10-19
56,-19.42,19.0813392062,0.942857142857,2862.20088093,2.86220088093,21.8150068438,16.5306049019,2.73366763762,2.55073430429,2016-11-02,2016-10-19
57,-19.71,20.9992196892,0.957142857143,3149.88295338,3.14988295338,23.8624934398,18.318879272,2.86327375055,2.68034041722,2016-11-02,2016-10-19
58,-20.91,23.7023204099,0.971428571429,3555.34806149,3.55534806149,26.7385941943,20.8489799589,3.0362737844,2.85334045107,2016-11-02,2016-10-19
59,-23.01,28.3233016137,0.985714285714,4248.49524205,4.24849524205,31.63386007,25.1956764906,3.31055845635,3.12762512301,2016-11-02,2016-10-19
0,-21.11,0.208995620225,0.0227272727273,22.9895182247,0.0229895182247,0.814713717835,0.000137026746325,0.60571809761,0.208858593478,2016-10-20,2016-10-20
1,-21.39,0.422909233044,0.0454545454545,46.5200156349,0.0465200156349,1.20071027974,0.0419676904834,0.777801046693,0.380941542561,2016-10-20,2016-10-20
2,-22.3,0.641977883763,0.0681818181818,70.617567214,0.070617567214,1.55423538062,0.126579891042,0.912257496854,0.515397992721,2016-10-20,2016-10-20
3,-22.58,0.866456180039,0.0909090909091,95.3101798043,0.0953101798043,1.89417643605,0.235595428165,1.02772025601,0.630860751874,2016-10-20,2016-10-20
4,-22.82,1.33275885629,0.136363636364,146.603474192,0.146603474192,2.55970017254,0.502677044167,1.22694131625,0.830081812123,2016-10-20,2016-10-20
5,-23.15,1.82427904966,0.181818181818,200.670695462,0.200670695462,3.22602295775,0.819394645697,1.40174390809,1.00488440396,2016-10-20,2016-10-20
6,-23.18,2.08037793117,0.204545454545,228.841572429,0.228841572429,3.56381177208,0.993803594394,1.48343384091,1.08657433678,2016-10-20,2016-10-20
7,-23.5,2.34390099366,0.227272727273,257.829109302,0.257829109302,3.90629510455,1.17836638689,1.56239411089,1.16553460676,2016-10-20,2016-10-20
8,-23.78,2.61529156774,0.25,287.682072452,0.287682072452,4.25448730687,1.37295533275,1.63919573913,1.24233623499,2016-10-20,2016-10-20
9,-24.0,2.89503391926,0.272727272727,318.453731119,0.318453731119,4.60932760034,1.57759974231,1.71429368108,1.31743417695,2016-10-20,2016-10-20
10,-24.05,3.18365844939,0.295454545455,350.202429433,0.350202429433,4.97172030578,1.79245609713,1.78806185639,1.39120235226,2016-10-20,2016-10-20
11,-24.12,3.48174774778,0.318181818182,382.992252256,0.382992252256,5.34256414843,2.01779085126,1.86081640065,1.46395689652,2016-10-20,2016-10-20
12,-24.28,3.78994367211,0.340909090909,416.893803932,0.416893803932,5.72277543432,2.25397141403,1.93283176221,1.53597225808,2016-10-20,2016-10-20
13,-24.31,4.10895567039,0.363636363636,451.985123743,0.451985123743,6.11330796224,2.50146288267,2.00435229185,1.60749278772,2016-10-20,2016-10-20
14,-24.34,4.4395706174,0.386363636364,488.352767914,0.488352767914,6.51517153576,2.76082920317,2.07560091836,1.67874141423,2016-10-20,2016-10-20
15,-24.39,4.78266450815,0.409090909091,526.093095897,0.526093095897,6.92945042126,3.03273809918,2.14678591311,1.74992640898,2016-10-20,2016-10-20
16,-24.43,5.13921644591,0.431818181818,565.31380905,0.56531380905,7.35732285049,3.31796954546,2.21810640458,1.82124690045,2016-10-20,2016-10-20
17,-24.55,5.510325487,0.454545454545,606.13580357,0.60613580357,7.80008258809,3.61742789005,2.28975710109,1.89289759695,2016-10-20,2016-10-20
18,-24.68,5.89723107263,0.477272727273,648.695417989,0.648695417989,8.25916363229,3.9321580171,2.36193255966,1.96507305553,2016-10-20,2016-10-20
19,-24.75,6.30133800509,0.5,693.14718056,0.69314718056,8.7361692757,4.26336623861,2.43483127061,2.03797176648,2016-10-20,2016-10-20
20,-24.79,6.72424723813,0.522727272727,739.667196195,0.739667196195,9.23290703268,4.61244694772,2.50865979455,2.11180029041,2016-10-20,2016-10-20
21,-24.83,7.16779418513,0.545454545455,788.457360364,0.788457360364,9.75143136886,4.98101650553,2.58363718373,2.1867776796,2016-10-20,2016-10-20
22,-24.86,7.63409686138,0.568181818182,839.750654752,0.839750654752,10.2940968013,5.37095642558,2.65999993994,2.2631404358,2016-10-20,2016-10-20
23,-24.9,8.12561705475,0.590909090909,893.817876022,0.893817876022,10.8636248643,5.78446874929,2.73800780958,2.34114830545,2016-10-20,2016-10-20
24,-24.97,8.64523899875,0.613636363636,950.976289862,0.950976289862,11.4631897995,6.22414770217,2.81795080071,2.42109129658,2016-10-20,2016-10-20
25,-25.06,9.19637192435,0.636363636364,1011.60091168,1.01160091168,12.0965298647,6.69307348812,2.90015794036,2.50329843623,2016-10-20,2016-10-20
26,-25.14,9.78308575287,0.659090909091,1076.13943282,1.07613943282,12.7680942534,7.19493675645,2.98500850056,2.58814899642,2016-10-20,2016-10-20
27,-25.17,10.4102936755,0.681818181818,1145.1323043,1.1451323043,13.4832404256,7.73420642954,3.07294675008,2.67608724594,2016-10-20,2016-10-20
28,-25.26,11.0840025132,0.704545454545,1219.24027646,1.21924027646,14.2485043282,8.31636020239,3.16450181498,2.76764231085,2016-10-20,2016-10-20
29,-25.29,11.8116634921,0.727272727273,1299.28298413,1.29928298413,15.0719785838,8.94820790455,3.26031509167,2.86345558754,2016-10-20,2016-10-20
30,-25.41,12.6026760102,0.75,1386.29436112,1.38629436112,15.9638551207,9.63835640381,3.3611791105,2.96431960637,2016-10-20,2016-10-20
31,-25.59,13.4691321902,0.772727272727,1481.60454092,1.48160454092,16.9372264884,10.3978973962,3.46809429819,3.07123479406,2016-10-20,2016-10-20
32,-25.71,14.4269550598,0.795454545455,1586.96505658,1.58696505658,18.0093098203,11.2414598035,3.58235476045,3.18549525632,2016-10-20,2016-10-20
33,-25.75,15.4977099294,0.818181818182,1704.74809224,1.70474809224,19.203393159,12.188886204,3.70568322958,3.30882372545,2016-10-20,2016-10-20
34,-25.78,16.7116316806,0.840909090909,1838.27948486,1.83827948486,20.5520855572,13.2680373081,3.84045387664,3.44359437251,2016-10-20,2016-10-20
35,-25.95,19.7704701953,0.886363636364,2174.75172148,2.17475172148,23.9302378522,16.0075620425,4.15976765691,3.76290815278,2016-10-20,2016-10-20
36,-26.24,21.7990479345,0.909090909091,2397.8952728,2.3978952728,26.1570832818,17.8378720914,4.35803534728,3.96117584314,2016-10-20,2016-10-20
37,-26.39,28.1003859396,0.954545454545,3091.04245336,3.09104245336,33.0215067106,23.5761246728,4.92112077095,4.52426126682,2016-10-20,2016-10-20
38,-27.28,34.4017239447,0.977272727273,3784.18963392,3.78418963392,39.8256012577,29.3747061359,5.42387731299,5.02701780886,2016-10-20,2016-10-20
0,-21.26,0.225047182083,0.025,25.3178079843,0.0253178079843,0.876784677618,0.00015413099157,0.651737495535,0.224893051091,2016-11-24,2016-10-20
1,-22.11,0.692991479731,0.075,77.9615414697,0.0779615414697,1.67556851494,0.137258888966,0.982577035209,0.555732590765,2016-11-24,2016-10-20
2,-22.56,1.18694571222,0.125,133.531392625,0.133531392625,2.40698721015,0.393748658728,1.22004149793,0.79319705349,2016-11-24,2016-10-20
3,-22.73,1.44461270665,0.15,162.518929498,0.162518929498,2.76855274341,0.547517114328,1.32394003676,0.897095592318,2016-11-24,2016-10-20
4,-23.1,1.70997237909,0.175,192.371892647,0.192371892647,3.13160998788,0.715179214745,1.42163760879,0.994793164344,2016-11-24,2016-10-20
5,-23.45,1.9834982339,0.2,223.143551314,0.223143551314,3.4981853805,0.895655531749,1.5146871466,1.08784270216,2016-11-24,2016-10-20
6,-23.53,2.26570888559,0.225,254.892249629,0.254892249629,3.86989007366,1.08837214196,1.60418118807,1.17733674362,2016-11-24,2016-10-20
7,-23.56,2.55717397735,0.25,287.682072452,0.287682072452,4.24810457905,1.2930878201,1.6909306017,1.26408615725,2016-11-24,2016-10-20
8,-23.59,2.85852110336,0.275,321.583624127,0.321583624127,4.63408535004,1.50980130112,1.77556424668,1.34871980224,2016-11-24,2016-10-20
9,-23.62,3.17044394612,0.3,356.674943939,0.356674943939,5.02903265525,1.73869968143,1.85858870913,1.43174426469,2016-11-24,2016-10-20
10,-24.12,3.49371189431,0.325,393.04258811,0.39304258811,5.43413817708,1.98013005598,1.94042628277,1.51358183833,2016-11-24,2016-10-20
11,-24.19,3.82918147638,0.35,430.782916092,0.430782916092,5.8506218622,2.234585535,2.02144038583,1.59459594138,2016-11-24,2016-10-20
12,-24.26,4.17781003774,0.375,470.003629246,0.470003629246,6.27976343765,2.50270108227,2.10195339991,1.67510895547,2016-11-24,2016-10-20
13,-24.29,4.54067221125,0.4,510.825623766,0.510825623766,6.72293201307,2.78525685388,2.18225980182,1.75541535737,2016-11-24,2016-10-20
14,-24.32,4.91897989498,0.425,553.385238185,0.553385238185,7.18161623022,3.08318800418,2.26263633524,1.8357918908,2016-11-24,2016-10-20
15,-24.46,5.72761792347,0.475,644.357016391,0.644357016391,8.15228499443,3.72979529696,2.42466707096,1.99782262652,2016-11-24,2016-10-20
16,-24.66,6.6172486662,0.525,744.440474947,0.744440474947,9.2074484677,4.45389330915,2.5901998015,2.16335535705,2016-11-24,2016-10-20
17,-24.75,8.14480650555,0.6,916.290731874,0.916290731874,10.9951077193,5.72134973625,2.85030121375,2.4234567693,2016-11-24,2016-10-20
18,-25.07,8.71848224899,0.625,980.829253012,0.980829253012,11.6600671174,6.20374182505,2.94158486839,2.51474042394,2016-11-24,2016-10-20
19,-25.14,9.33175221777,0.65,1049.8221245,1.0498221245,12.3676579532,6.72269092681,3.0359057354,2.60906129096,2016-11-24,2016-10-20
20,-25.18,9.99048974802,0.675,1123.93009665,1.12393009665,13.1243177798,7.2835061607,3.13382803177,2.70698358733,2016-11-24,2016-10-20
21,-25.23,10.7019804829,0.7,1203.97280433,1.20397280433,13.9380111527,7.89279425754,3.2360306698,2.80918622535,2016-11-24,2016-10-20
22,-25.31,11.475414945,0.725,1290.98418132,1.29098418132,14.8187627628,8.55891157165,3.34334781782,2.91650337337,2016-11-24,2016-10-20
23,-25.38,12.3226165433,0.75,1386.29436112,1.38629436112,15.7794445103,9.29263302077,3.45682796697,3.02998352252,2016-11-24,2016-10-20
24,-25.41,13.2591544602,0.775,1491.65487678,1.49165487678,16.8369774967,10.1081758682,3.57782303645,3.15097859201,2016-11-24,2016-10-20
25,-25.48,14.3061147772,0.8,1609.43791243,1.60943791243,18.0142431714,11.0248308274,3.7081283942,3.28128394976,2016-11-24,2016-10-20
26,-25.69,15.4930604894,0.825,1742.96930506,1.74296930506,19.3432743739,12.0696910494,3.85021388448,3.42336944004,2016-11-24,2016-10-20
27,-25.72,16.8632887545,0.85,1897.11998489,1.89711998489,20.8709173813,13.2825045723,4.00762862671,3.58078418227,2016-11-24,2016-10-20
28,-25.75,18.4839248149,0.875,2079.44154168,2.07944154168,22.6696915889,14.7250024854,4.18576677394,3.7589223295,2016-11-24,2016-10-20
29,-25.88,20.4674230488,0.9,2302.58509299,2.30258509299,24.8608945101,16.500796032,4.39347146128,3.96662701684,2016-11-24,2016-10-20
30,-26.18,23.0245970262,0.925,2590.26716545,2.59026716545,27.6715102716,18.8045282253,4.64691324538,4.22006880093,2016-11-24,2016-10-20
31,-26.45,26.6287313205,0.95,2995.73227355,2.99573227355,31.610030644,22.0742764414,4.98129932356,4.55445487912,2016-11-24,2016-10-20
32,-27.05,32.7900395921,0.975,3688.87945411,3.68887945411,38.2942549936,27.7126686351,5.50421540151,5.07737095707,2016-11-24,2016-10-20
0,-13.7,0.0683596867082,0.0140845070423,14.184634992,0.014184634992,0.267060149256,3.76392292893e-05,0.198700462548,0.0683220474789,2016-10-28,2016-10-27
1,-13.75,0.13770299973,0.0281690140845,28.5733724441,0.0285733724441,0.392383625831,0.0134007886989,0.2546806261,0.124302211032,2016-10-28,2016-10-27
2,-14.43,0.208058659591,0.0422535211268,43.1721718652,0.0431721718652,0.506169992648,0.0403257416037,0.298111333056,0.167732917988,2016-10-28,2016-10-27
3,-14.8,0.279456663375,0.056338028169,57.9872576503,0.0579872576503,0.614590742508,0.0747009993107,0.335134079133,0.204755664064,2016-10-28,2016-10-27
4,-16.63,0.351928361518,0.0704225352113,73.0251350149,0.0730251350149,0.720049449158,0.114185688946,0.368121087641,0.237742672572,2016-10-28,2016-10-27
5,-16.68,0.500225511719,0.0985915492958,103.796793682,0.103796793682,0.926575651235,0.204253787272,0.426350139516,0.295971724447,2016-10-28,2016-10-27
6,-16.75,0.576121207951,0.112676056338,119.54515065,0.11954515065,1.02890239161,0.253718439355,0.452781183664,0.322402768595,2016-10-28,2016-10-27
7,-16.78,0.653231286729,0.12676056338,135.545491996,0.135545491996,1.13113652215,0.305704466377,0.47790523542,0.347526820352,2016-10-28,2016-10-27
8,-16.85,0.731595242737,0.140845070423,151.806012868,0.151806012868,1.23355493513,0.360013965417,0.501959692389,0.37158127732,2016-10-28,2016-10-27
9,-16.87,0.97463550118,0.183098591549,202.236866495,0.202236866495,1.54395054998,0.535698867454,0.569315048795,0.438936633727,2016-10-28,2016-10-27
10,-16.92,1.05845112871,0.197183098592,219.628609207,0.219628609207,1.64899579798,0.598284874504,0.590544669272,0.460166254203,2016-10-28,2016-10-27
11,-17.01,1.23058646655,0.225352112676,255.346691809,0.255346691809,1.86224175976,0.729309588402,0.631655293216,0.501276878147,2016-10-28,2016-10-27
12,-17.06,1.40909861923,0.253521126761,292.387963489,0.292387963489,2.08044959502,0.868126058499,0.671350975794,0.540972560726,2016-10-28,2016-10-27
13,-17.11,1.5008971492,0.267605633803,311.43615846,0.31143615846,2.19168141985,0.940491293628,0.690784270645,0.560405855577,2016-10-28,2016-10-27
14,-17.15,1.68991263428,0.295774647887,350.656871613,0.350656871613,2.41892129146,1.09128239217,0.729008657177,0.598630242109,2016-10-28,2016-10-27
15,-17.19,1.88664513799,0.323943661972,391.478866133,0.391478866133,2.65322981584,1.25043887521,0.766584677848,0.63620626278,2016-10-28,2016-10-27
16,-17.22,2.0917517135,0.352112676056,434.038480552,0.434038480552,2.89547903532,1.41840280676,0.803727321817,0.673348906748,2016-10-28,2016-10-27
17,-17.3,2.30597707529,0.380281690141,478.490243123,0.478490243123,3.14660117534,1.59573139032,0.840624100045,0.710245684976,2016-10-28,2016-10-27
