,INP,start_datetime,end_datetime,MEAN_WIND_SPEED,MAX_GUST_DIR,MAX_GUST_SPEED,MAX_GUST_CTIME,Unnamed: 0,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Humidity,Unnamed: 0,rain_past_hour,APS Total,SMPS Total,3,4,log aps_1um,log aps,aps_1um,aps_sub_1um,smps_total_over500,smps_total_sub500,demott,meyers
0,0.26473827681,2016-09-26 11:52:00,2016-09-26 14:52:00,9.66666666667,146.666666667,14.6666666667,1211.66666667,613.0,13.1333333333,12.0133333333,14.07,15.4866666667,13.4666666667,0.533333333333,2481.7,92.9333333333,3.0,0.266666666667,6073.37873636,332234.792,,,3.02574889097,3.7834303646,1061.08186236,5012.296874,3496.381,328738.411,4.10861843808,10.0644605732
1,0.0813994479494,2016-09-26 12:00:00,2016-09-26 15:00:00,10.3333333333,143.333333333,15.0,1283.33333333,614.0,13.3033333333,12.2866666667,13.8133333333,15.1533333333,13.7533333333,0.8,2997.33333333,93.6,4.0,0.266666666667,5910.38598388,345412.949,,,3.03427439918,3.77161584386,1082.11744688,4828.268537,3645.718,341767.231,4.04675444632,10.0644605732
2,-0.0294636715552,2016-09-26 12:11:00,2016-09-26 15:12:00,10.3333333333,143.333333333,15.0,1283.33333333,614.0,13.3033333333,12.2866666667,13.8133333333,15.1533333333,13.7533333333,0.8,2997.33333333,93.6,4.0,0.266666666667,5240.19935162,370388.109,,,3.02606556345,3.71934780906,1061.85584862,4178.343503,3961.005,366427.104,3.78405090007,10.0644605732
3,-0.106090176296,2016-09-27 10:57:00,2016-09-27 14:26:00,11.25,187.5,19.5,1152.75,636.5,16.93,15.075,17.62,17.73,14.49,0.0,1365.575,88.875,2.5,0.0,3249.82340458,76581.036,,,2.47762481387,3.51185976206,300.34804808,2949.4753565,1604.452,74974.718,2.89895107383,10.0644605732
4,-0.0750029202386,2016-09-28 12:35:00,2016-09-28 15:35:00,13.0,236.666666667,25.3333333333,1306.66666667,662.0,21.2166666667,16.5,22.8833333333,23.2466666667,16.02,0.0,4551.73333333,74.5333333333,4.0,0.0,2136.7434199,49772.971,,,2.73762999796,3.32975237522,546.550125,1590.1932949,233.081,49539.89,2.29445527258,10.0644605732
5,0.180766445699,2016-09-30 11:20:00,2016-09-30 13:55:00,11.0,210.0,18.5,1149.5,708.5,14.52,7.845,20.96,24.605,14.89,0.0,6100.95,64.7,2.5,0.0,1930.3114912,86953.484,,,2.7124743844,3.28562739605,515.7917417,1414.5197495,1478.534,85474.95,2.1680589931,10.0644605732
6,0.332438459916,2016-09-30 14:21:00,2016-09-30 16:21:00,6.5,250.0,14.0,1479.0,711.5,13.78,8.66,16.28,17.95,15.34,2.2,8945.55,71.4,5.5,0.0,1240.40928414,90135.278,,,2.51945181998,3.09356500816,330.71342114,909.695863,765.805,89369.473,1.69417356711,10.0644605732
7,-0.675701193969,2016-10-03 10:26:00,2016-10-03 13:27:00,4.33333333333,103.333333333,8.66666666667,1132.66666667,780.0,13.2733333333,9.12,19.2633333333,23.1933333333,12.2866666667,0.0,4393.23333333,76.2666666667,2.0,0.0,8225.2645985,59193.172,,,2.81907707924,3.91514987766,659.2908968,7565.9737017,713.922,58479.25,4.86581713255,10.0644605732
8,-0.0978348086586,2016-10-03 10:32:00,2016-10-03 13:35:00,4.33333333333,103.333333333,8.66666666667,1132.66666667,780.0,13.2733333333,9.12,19.2633333333,23.1933333333,12.2866666667,0.0,4393.23333333,76.2666666667,2.0,0.0,7005.68970542,61291.805,,,2.81622802776,3.84545089773,654.97998322,6350.7097222,727.052,60564.753,4.44922800445,10.0644605732
9,0.618107817714,2016-10-03 13:35:00,2016-10-03 16:36:00,7.33333333333,123.333333333,12.0,1404.66666667,783.0,14.7833333333,7.72333333333,18.58,21.0333333333,14.5733333333,0.0,9246.73333333,62.6333333333,5.0,0.0,1534.17854152,54271.371,,,2.58253765834,3.185875904,382.41741222,1151.7611293,163.111,54108.26,1.90739081999,10.0644605732
10,0.495514143588,2016-10-04 10:33:00,2016-10-04 13:20:00,12.6666666667,116.666666667,21.6666666667,1131.33333333,804.0,16.8266666667,11.8166666667,20.21,21.9066666667,13.6733333333,0.0,3481.2,72.3666666667,2.0,0.0,2520.35176064,70236.605,,,2.87319508626,3.40146115866,746.78414054,1773.5676201,1055.232,69181.373,2.51577376922,10.0644605732
11,1.29444832442,2016-10-05 13:39:00,2016-10-05 14:39:00,17.0,100.0,26.0,1334.0,830.0,13.61,6.2,15.81,18.62,14.38,0.0,5843.8,60.8,4.0,0.0,935.24932812,,,,2.39444479006,2.97092740487,247.99606512,687.253263,543.999,55898.51,1.44731449004,10.0644605732
12,0.765235810527,2016-10-06 11:39:00,2016-10-06 14:13:00,13.3333333333,56.6666666667,21.3333333333,1214.66666667,853.0,13.7433333333,7.11333333333,16.6066666667,19.9433333333,13.47,0.0,5510.73333333,64.2333333333,3.0,0.0,2104.81502934,56442.509,,,2.77953013893,3.32321393615,601.90803234,1502.906997,538.817,54629.068,2.27527088046,10.0644605732
13,-0.422774432427,2016-10-06 11:40:00,2016-10-06 14:10:00,13.3333333333,56.6666666667,21.3333333333,1214.66666667,853.0,13.7433333333,7.11333333333,16.6066666667,19.9433333333,13.47,0.0,5510.73333333,64.2333333333,3.0,0.0,2062.36287518,55167.885,,,2.77076460747,3.3143650823,589.88127118,1472.481604,559.114,67125.917,2.24956270249,10.0644605732
14,0.182122223652,2016-10-06 14:24:00,2016-10-06 16:54:00,12.5,50.0,22.5,1489.0,855.5,13.495,6.655,16.62,17.905,14.305,0.0,8203.3,63.3,5.5,0.0,2455.48402636,67685.031,,,2.82635711341,3.39013711326,670.43567136,1785.048355,517.718,28724.948,2.47945462257,10.0644605732
